id	name	formula	charge	inchikey	smiles	deltag	kegg id
cpd00192_c0	4-Coumaroyl-CoA_c0	C30H38N7O18P3S	-4	DMZOKBALNZWDKI-MATMFAIHSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])O)C(O)C([O-])=NCCC([O-])=NCCSC(=O)C=Cc1ccc([O-])cc1	-770.83	C00223
cpd05630_c0	Pelargonin_c0	C27H29O15	-1	SLCKJKWFULXZBD-ZOTFFYTFSA-N	[O-]c1cc(OC2OC(CO)C(O)C(O)C2O)c2cc(OC3OC(CO)C(O)C(O)C3O)c(-c3ccc(O)cc3)[o+]c2c1		C08725
cpd15065_c0	Pelargonidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)_c0	C36H35O17	-1	GBDTYZCMNRLPES-AQAMAIGXSA-N	O=C1C=CC(=C2Oc3cc(O)cc(OC4OC(C[O+]=C([O-])C=Cc5ccc(O)cc5)C(O)C(O)C4O)c3C=C2OC2OC(CO)C(O)C(O)C2O)C=C1		C16349
cpd04539_c0	2-Amino-3-oxo-4-phosphonooxybutyrate_c0	C4H6NO7P	-2	LMKSRFWSQAKTOE-VKHMYHEASA-L	NC(C(=O)[O-])C(=O)COP(=O)([O-])O	-365.05	C07335
cpd00058_e0	Cu2+_e0	Cu	2	JPVYNHNXODAKFH-UHFFFAOYSA-N	[Cu+2]		C00070
cpd00058_c0	Cu2+_c0	Cu	2	JPVYNHNXODAKFH-UHFFFAOYSA-N	[Cu+2]		C00070
cpd01489_c0	beta-Alanopine_c0	C6H10NO4	-1	OAWHMSFCLIYBHE-SCSAIBSYSA-M	CC(NCCC(=O)[O-])C(=O)O	-155.58	C02207
cpd00085_c0	beta-Alanine_c0	C3H7NO2	0	UCMIRNVEIXFBKS-UHFFFAOYSA-N	NCCC(=O)O	-86.11	C00099
cpd00087_c0	Tetrahydrofolate_c0	C19H21N7O6	-2	MSTNYGQPCMXVAQ-KIYNQFGBSA-L	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)N2	-113.97	C00101
cpd00290_c0	D-fructose-1,6-bisphosphate_c0	C6H10O12P2	-4	RNBGYGVWRKECFJ-ARQDHWQXSA-J	O=P([O-])([O-])OCC1OC(O)(COP(=O)([O-])[O-])C(O)C1O	-644.17	C00354
cpd00641_c0	L-Histidinol_c0	C6H12N3O	1	ZQISRDCJNBUVMM-YFKPBYRVSA-O	[NH3+]C(CO)Cc1cnc[nH]1	-2.41	C00860
cpd15687_c0	CDP-1,2-dianteisopentadecanoylglycerol_c0	C42H75N3O15P2	-2			-644.46	
cpd15693_c0	Dianteisopentadecanoylphosphatidylserine_c0	C36H68NO10P	-2			-428.74	
cpd00126_c0	GMP_c0	C10H12N5O8P	-2	RQFCJASXJCIDSX-UUOKFMHZSA-L	N=c1nc([O-])c2ncn(C3OC(COP(=O)([O-])O)C(O)C3O)c2[nH]1	-308.3	C00144
cpd00220_c0	Riboflavin_c0	C17H19N4O6	-1	AUNGANRZJHBGPY-SCRDCRAPSA-M	Cc1cc2nc3c([O-])nc(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	-110.72	C00255
cpd00739_c0	Reduced riboflavin_c0	C17H22N4O6	0	UTKDOUCGQVLJIN-QNMSZWNNSA-N	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)CO)C1=NC(=O)N=C(O)C1N2	-134.09	C01007
cpd08286_c0	2-C-methyl-D-erythritol4-phosphate_c0	C5H11O7P	-2	XMWHRVNVKDKBRG-UHNVWZDZSA-L	CC(O)(CO)C(O)COP(=O)([O-])[O-]	-366.71	C11434
cpd00810_c0	Orotidylic acid_c0	C10H10N2O11P	-3	KYOBSHFOBAOFBF-XVFCMESISA-K	O=C([O-])c1cc([O-])nc(=O)n1C1OC(COP(=O)([O-])O)C(O)C1O	-479.18	C01103
cpd00107_e0	L-Leucine_e0	C6H13NO2	0	ROHFNLRQFUQHCH-YFKPBYRVSA-N	CC(C)CC(N)C(=O)O	-84.87	C00123
cpd00107_c0	L-Leucine_c0	C6H13NO2	0	ROHFNLRQFUQHCH-YFKPBYRVSA-N	CC(C)CC(N)C(=O)O	-84.87	C00123
cpd00072_c0	D-fructose-6-phosphate_c0	C6H11O9P	-2	BGWGXPAPYGQALX-ARQDHWQXSA-L	O=P([O-])([O-])OCC1OC(O)(CO)C(O)C1O	-431.67	C00085
cpd03607_c0	4-(Phosphonooxy)-threonine_c0	C4H8NO7P	-2	FKHAKIJOKDGEII-UHFFFAOYSA-L	NC(C(=O)[O-])C(O)COP(=O)([O-])O	-373.07	C06055
cpd02893_c0	5'-Phosphoribosyl-4-carboxy-5-aminoimidazole_c0	C9H12N3O9P	-2	XFVULMDJZXYMSG-ZIYNGMLESA-L	Nc1c(C(=O)[O-])ncn1C1OC(COP(=O)([O-])O)C(O)C1O	-378.85	C04751
cpd02140_c0	AIR_c0	C8H13N3O7P	-1	PDACUKOKVHBVHJ-XVFCMESISA-M	Nc1cncn1C1OC(COP(=O)([O-])O)C(O)C1O	-297.44	C03373
cpd01061_c0	Geranial_c0	C10H16O	0	WTEVQBCEXWBHNA-JXMROGBWSA-N	CC(C)=CCCC(C)=CC=O	17.34	C01499
cpd15165_c0	Geranic acid_c0	C10H15O2	-1	ZHYZQXUYZJNEHD-VQHVLOKHSA-M	CC(C)=CCCC(C)=CC(=O)[O-]	-35.36	C16461
cpd11554_c0	8-methyl-3-oxo-nonanoyl-ACP_c0	C21H37N2O9PRS	-1				
cpd11555_c0	8-methyl-3-hydroxy-nonanoyl-ACP_c0	C21H39N2O9PRS	-1				
cpd00071_c0	Acetaldehyde_c0	C2H4O	0	IKHGUXGNUITLKF-UHFFFAOYSA-N	CC=O	-33.4	C00084
cpd02691_c0	2-methyl-3-hydroxy-butyryl-CoA_c0	C26H40N7O18P3S	-4	PEKYNTFSOBAABV-LQUDNSJZSA-J	CC(O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.82	C04405
cpd02124_c0	2-Methylacetoacetyl-CoA_c0	C26H38N7O18P3S	-4	NHNODHRSCRALBF-UHFFFAOYSA-J	CC(=O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-812.8	C03344
cpd00053_c0	L-Glutamine_c0	C5H10N2O3	0	ZDXPYRJPNDTMRX-VKHMYHEASA-N	N=C(O)CCC(N)C(=O)O	-121.69	C00064
cpd00216_c0	Chorismate_c0	C10H8O6	-2	WTFXTQVDAKGDEY-HTQZYQBOSA-L	C=C(OC1C=C(C(=O)[O-])C=CC1O)C(=O)[O-]	-169.49	C00251
cpd15746_c0	Palmitoyllipoteichoic acid (n=24), linked, unsubstituted_c0	C119H232O135P24	-24			-6875	
cpd15764_c0	Palmitoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine_c0	C311H544N24O255P24	-24			-10542.9	
cpd00314_e0	D-Mannitol_e0	C6H14O6	0	FBPFZTCFMRRESA-KVTDHHQDSA-N	OCC(O)C(O)C(O)C(O)CO	-225.44	C00392
cpd00491_c0	D-mannitol-1-phosphate_c0	C6H13O9P	-2	GACTWZZMVMUKNG-SLPGGIOYSA-L	O=P([O-])([O-])OCC(O)C(O)C(O)C(O)CO	-437.94	C00644
cpd00861_c0	UDP-N-acetyl-D-mannosamine_c0	C17H25N3O17P2	-2	LFTYTUAZOPRMMI-ZYQOOJPVSA-L	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1O	-756.9	C01170
cpd00946_c0	Undecaprenyl diphospho N-acetyl-glucosamine_c0	C63H103NO12P2	-2	NEVJGTXBHJNFAZ-JXCMATCVSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)(O)OC1OC(CO)C(O)C(O)C1N=C(C)[O-]	-309.41	C01289
cpd02967_c0	N-Acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D- glucosaminyldiphosphoundecaprenol_c0	C71H116N2O17P2	-2	CALMUTCFVFZDOC-LOAIRAOCSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2N=C(C)[O-])C(O)C1N=C(C)[O-]	-462.24	C04881
cpd11588_c0	gly-pro-L_c0	C7H12N2O3	0			-93.95	
cpd00129_c0	L-Proline_c0	C5H9NO2	0	ONIBWKKTOPOVIA-BYPYZUCNSA-N	O=C(O)C1CCCN1	-62.54	C00148
cpd01766_c0	N-Methylputrescine_c0	C5H16N2	2	RMIVMBYMDISYFZ-UHFFFAOYSA-P	C[NH2+]CCCC[NH3+]	2.53	C02723
cpd07859_c0	4-Methylaminobutanal_c0	C5H12NO	1	PJZBKCVVFPTFAW-UHFFFAOYSA-O	C[NH2+]CCCC=O	-23.24	C10974
cpd11341_c0	gamma-glutamyl-gamma-butyraldehyde_c0	C9H16N2O4	0	JZNLEPLZUABCSQ-ZETCQYMHSA-N	NC(CCC(O)=NCCCC=O)C(=O)O	-138.77	C15700
cpd11408_c0	gamma-Glutamyl-GABA_c0	C9H15N2O5	-1	MKYPKZSGLSOGLL-LURJTMIESA-M	NC(CCC([O-])=NCCCC(=O)O)C(=O)O	-191.47	C15767
cpd00296_c0	dGMP_c0	C10H12N5O7P	-2	LTFMZDNNPPEQNG-KVQBGUIXSA-L	N=c1nc([O-])c2ncn(C3CC(O)C(COP(=O)([O-])O)O3)c2[nH]1	-268.46	C00362
cpd00277_c0	Deoxyguanosine_c0	C10H13N5O4	0	YKBGVTZYEHREMT-KVQBGUIXSA-N	N=c1nc(O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1	-55.96	C00330
cpd11438_c0	fa4_c0	C15H29O2	-1			-67.5	
cpd01017_e0	Cys-Gly_e0	C5H10N2O3S	0	ZUKPVRWZDMRIEO-VKHMYHEASA-N	NC(CS)C(O)=NCC(=O)O	-113.974	C01419
cpd01017_c0	Cys-Gly_c0	C5H10N2O3S	0	ZUKPVRWZDMRIEO-VKHMYHEASA-N	NC(CS)C(O)=NCC(=O)O	-113.974	C01419
cpd11570_c0	3-Oxooctodecanoyl-ACP_c0	C29H53N2O9PRS	-1				
cpd11571_c0	3-Hydroxyoctodecanoyl-ACP_c0	C29H55N2O9PRS	-1				
cpd00017_c0	S-Adenosyl-L-methionine_c0	C15H23N6O5S	1	MEFKEPWMEQBLKI-AIRLBKTGSA-O	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	-66.63	C00019
cpd01306_c0	Cycloartenol_c0	C30H50O	0	HVXLSFNCWWWDPA-COENLIPYSA-N	C=C(C)CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C		C01902
cpd00019_c0	S-Adenosyl-homocysteine_c0	C14H20N6O5S	0	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	-76.11	C00021
cpd05727_c0	24-Methylenecycloartanol_c0	C31H52O	0	BDHQMRXFDYJGII-IPZXCPSCSA-N	C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(C)C		C08830
cpd01324_c0	L-Histidinal_c0	C6H10N3O	1	VYOIELONWKIZJS-YFKPBYRVSA-O	[NH3+]C(C=O)Cc1cnc[nH]1	7.07	C01929
cpd00871_c0	D-Ribulose 1,5-bisphosphate_c0	C5H8O11P2	-4	YAHZABJORDUQGO-NQXXGFSBSA-J	O=C(COP(=O)([O-])[O-])C(O)C(O)COP(=O)([O-])[O-]	-606	C01182
cpd15679_c0	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate_c0	C31H60O8P	-1			-368.32	
cpd00040_c0	Glyoxalate_c0	C2HO3	-1	HHLFWLYXYJOTON-UHFFFAOYSA-M	O=CC(=O)[O-]	-111.04	C00048
cpd01651_c0	L-3-Cyanoalanine_c0	C4H6N2O2	0	BXRLWGXPSRYJDZ-VKHMYHEASA-N	N#CCC(N)C(=O)O	-73.15	C02512
cpd03407_c0	gamma-Glutamyl-beta-cyanoalanine_c0	C9H12N3O5	-1	QUAADUAOVLZBJM-WDSKDSINSA-M	N#CCC(N=C([O-])CCC(N)C(=O)O)C(=O)O	-180.13	C05711
cpd00013_e0	NH3_e0	H4N	1	QGZKDVFQNNGYKY-UHFFFAOYSA-O	[NH4+]	-18.97	C00014
cpd00497_c0	XMP_c0	C10H11N4O9P	-2	DCTLYFZHFGENCW-UUOKFMHZSA-L	O=P(O)(O)OCC1OC(n2cnc3c([O-])nc([O-])nc32)C(O)C1O	-364.43	C00655
cpd00957_c0	2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone_c0	C9H14N5O8P	-2	OCLCLRXKNJCOJD-UMMCILCDSA-L	N=c1nc([O-])c(N)c(NC2OC(COP(=O)([O-])O)C(O)C2O)[nH]1	-338.54	C01304
cpd00449_c0	Dihydrolipoamide_c0	C8H17NOS2	0	VLYUGYAKYZETRF-SSDOTTSWSA-N	N=C(O)CCCCC(S)CCS	-27.348	C00579
cpd00186_c0	D-Glutamate_c0	C5H8NO4	-1	WHUUTDBJXJRKMK-GSVOUGTGSA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00217
cpd01512_c0	5-Oxo-D-proline_c0	C5H6NO3	-1	ODHCTXKNWHHXJC-GSVOUGTGSA-M	O=C(O)C1CCC([O-])=N1	-110.12	C02237
cpd00822_c0	O-Succinyl-L-homoserine_c0	C8H12NO6	-1	GNISQJGXJIDKDJ-YFKPBYRVSA-M	NC(CCOC(=O)CCC(=O)[O-])C(=O)O	-236.19	C01118
cpd00135_c0	Homocysteine_c0	C4H9NO2S	0	FFFHZYDWPBMWHY-VKHMYHEASA-N	NC(CCS)C(=O)O	-81.774	C00155
cpd15268_c0	Octadecanoyl-ACP_c0	C29H55N2O8PRS	-2				
cpd15329_c0	1-octadecanoyl-sn-glycerol 3-phosphate_c0	C21H41O7P	-2	LAYXSTYJRSVXIH-HXUWFJFHSA-L	CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-]	-340.21	
cpd15753_c0	Anteisopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted_c0	C117H228O135P24	-24			-6881.86	
cpd15771_c0	Anteisopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine_c0	C309H540N24O255P24	-24			-10549.8	
cpd00268_c0	H2S2O3_c0	HO3S2	-1	DHCDFWKWKRSZHF-UHFFFAOYSA-M	O=S([O-])(O)=S	-122.7	C00320
cpd00790_c0	O-Acetyl-L-homoserine_c0	C6H11NO4	0	FCXZBWSIAGGPCB-YFKPBYRVSA-N	CC(=O)OCCC(N)C(=O)O	-159.98	C01077
cpd11421_c0	trdrd_c0	C6H9NO2R2S2	0				C00342
cpd00081_c0	Sulfite_c0	HO3S	-1	LSNNMFCWUKXFEE-UHFFFAOYSA-M	O=S([O-])O	-126.15	C00094
cpd11420_c0	trdox_c0	C6H7NO2R2S2	0				C00343
cpd00179_e0	Maltose_e0	C12H22O11	0	VQHSOMBJVWLPSR-WUJBLJFYSA-N	OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO	-383.92	C00208
cpd01919_c0	maltose-6-phosphate_c0	C12H21O14P	-2	ITPHOIFCAFNCLL-ASMJPISFSA-L	O=P([O-])([O-])OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	-589.26	C02995
cpd00355_e0	Nicotinamide ribonucleotide_e0	C11H14N2O8P	-1	DAYLJWODMCOQEW-TURQNECASA-M	N=C([O-])c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1	-337.74	C00455
cpd00355_c0	Nicotinamide ribonucleotide_c0	C11H14N2O8P	-1	DAYLJWODMCOQEW-TURQNECASA-M	N=C([O-])c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1	-337.74	C00455
cpd00105_c0	D-Ribose_c0	C5H10O5	0	HMFHBZSHGGEWLO-AIHAYLRMSA-N	OCC1OC(O)C(O)C1O	-181.62	C00121
cpd00258_c0	D-Ribulose_c0	C5H10O5	0	ZAQJHHRNXZUBTE-NQXXGFSBSA-N	O=C(CO)C(O)C(O)CO	-181	C00309
cpd03118_c0	(S)-Hydroxydecanoyl-CoA_c0	C31H50N7O18P3S	-4	HIVSMYZAMUNFKZ-PNPVFPMQSA-J	CCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-810.91	C05264
cpd03129_c0	(2E)-Decenoyl-CoA_c0	C31H48N7O17P3S	-4	MGNBGCRQQFMNBM-YJHHLLFWSA-J	CCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-752.06	C05275
cpd03449_c0	2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone_c0	C48H72O4	0	JCTZZCUQMAEFJG-WDXILIIOSA-N	COC1=C(O)C(=O)C(C)=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O	127.85	C05815
cpd00292_c0	HMG-CoA_c0	C27H39N7O20P3S	-5	CABVTRNMFUVUDM-VRHQGPGLSA-I	CC(O)(CC(=O)[O-])CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-900.07	C00356
cpd02068_c0	3-Methylglutaconyl-CoA_c0	C27H37N7O19P3S	-5	GXKSHRDAHFLWPN-RKYLSHMCSA-I	CC(=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])CC(=O)[O-]	-840.36	C03231
cpd00347_c0	5-10-Methenyltetrahydrofolate_c0	C20H20N7O6	-1	MEANFMOQMXYMCT-OLZOCXBDSA-M	N=c1nc(O)c2c([nH]1)NCC1C[N+](c3ccc(C(O)=NC(CCC(=O)[O-])C(=O)[O-])cc3)=CN21	-97	C00445
cpd11476_c0	hexadecanoyl-acp_c0	C27H51N2O8PRS	-2				C05764
cpd00134_c0	Palmitoyl-CoA_c0	C37H62N7O17P3S	-4	MNBKLUUYKPBKDU-BBECNAHFSA-J	CCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-763.15	C00154
cpd00875_c0	KDO_c0	C8H13O8	-1	KYQCXUMVJGMDNG-SHUUEZRQSA-M	O=C([O-])C(=O)CC(O)C(O)C(O)C(O)CO	-292.98	C01187
cpd03116_c0	(S)-3-Hydroxydodecanoyl-CoA_c0	C33H54N7O18P3S	-4	IJFLXRCJWPKGKJ-LXIXEQKWSA-J	CCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-807.67	C05262
cpd02060_c0	(2E)-Dodecenoyl-CoA_c0	C33H52N7O17P3S	-4	IRFYVBULXZMEDE-XCFIPPSPSA-J	CCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-748.82	C03221
cpd02774_c0	Dehydroepiandrosterone sulfate_c0	C19H27O5S	-1	CZWCKYRVOZZJNM-UHFFFAOYSA-M	CC12CCC3C(CC=C4CC(OS(=O)(=O)[O-])CCC43C)C1CCC2=O	-137.94	C04555
cpd00904_c0	DHA_c0	C19H28O2	0	FMGSKLZLMKYGDP-USOAJAOKSA-N	CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O	-23.44	C01227
cpd00843_c0	Tartronate semialdehyde_c0	C3H3O4	-1	QWBAFPFNGRFSFB-UHFFFAOYSA-M	O=CC(O)C(=O)[O-]	-149.92	C01146
cpd00270_c0	Caffeoyl-CoA_c0	C30H38N7O19P3S	-4	QHRGJMIMHCLHRG-ZSELIEHESA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C([O-])=NCCC([O-])=NCCSC(=O)C=Cc1ccc([O-])c([O-])c1	-810.31	C00323
cpd05546_c0	Cyanin_c0	C27H29O16	-1	RDFLLVCQYHQOBU-ZOTFFYTFSA-N	[O-]c1cc(-c2[o+]c3cc(O)cc(OC4OC(CO)C(O)C(O)C4O)c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1O		C08639
cpd15088_c0	Cyanidin 3-glucoside 5-caffeoylglucoside_c0	C36H35O19	-1	DBWNTBWELCRVQD-AQAMAIGXSA-N	O=C(C=Cc1ccc(O)c(O)c1)OCC1OC(Oc2cc(O)cc3[o+]c(-c4ccc(O)c([O-])c4)c(OC4OC(CO)C(O)C(O)C4O)cc23)C(O)C(O)C1O		C16372
cpd02277_c0	N-Methyl-2-oxoglutaramate_c0	C6H8NO4	-1	MOIJYNHJLPUMNX-UHFFFAOYSA-M	CN=C([O-])CCC(=O)C(=O)O	-141.65	C03623
cpd00187_c0	Methanamine_c0	CH6N	1	BAVYZALUXZFZLV-UHFFFAOYSA-O	C[NH3+]	-9.55	C00218
cpd15606_c0	Gly-Tyr_c0	C11H14N2O4	0				
cpd00069_c0	L-Tyrosine_c0	C9H11NO3	0	OUYCCCASQSFEME-QMMMGPOBSA-N	NC(Cc1ccc(O)cc1)C(=O)O	-90.53	C00082
cpd11546_c0	4-methyl-3-oxo-pentanoyl-ACP_c0	C17H29N2O9PRS	-1				
cpd11547_c0	4-methyl-3-hydroxy-pentanoyl-ACP_c0	C17H31N2O9PRS	-1				
cpd00655_c0	Dephospho-CoA_c0	C21H33N7O13P2S	-2	KDTSHFARGAKYJN-IBOSZNHHSA-L	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C([O-])=NCCC([O-])=NCCS	-539.494	C00882
cpd15364_c0	2'-(5''-triphosphoribosyl)-3'-dephospho-CoA_c0	C26H41N7O26P5S	-5	NFWZJXFBUKDGOX-HWCXJHOSSA-I	CC(C)(COP(=O)(O)OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(OC2OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C2O)C1O)C(O)C([O-])=NCCC([O-])=NCCS	-1289.81	C19771
cpd11591_e0	Gly-Met_e0	C7H14N2O3S	0	PFMUCCYYAAFKTH-YFKPBYRVSA-N	CSCCC(N=C(O)CN)C(=O)O	-106.49	
cpd11591_c0	Gly-Met_c0	C7H14N2O3S	0	PFMUCCYYAAFKTH-YFKPBYRVSA-N	CSCCC(N=C(O)CN)C(=O)O	-106.49	
cpd15674_c0	1-isopentadecanoyl-sn-glycerol 3-phosphate_c0	C18H36O7P	-1			-346.88	
cpd01318_c0	Glycocholate_c0	C26H42NO6	-1	RFDAIACWWDREDC-FRVQLJSFSA-M	CC(CCC([O-])=NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-196.57	C01921
cpd00526_c0	Cholate_c0	C24H39O5	-1	BHQCQFFYRZLCQQ-OELDTZBJSA-M	CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-165.99	C00695
cpd11558_c0	10-methyl-3-oxo-undecanoyl-ACP_c0	C23H41N2O9PRS	-1				
cpd11559_c0	10-methyl-3-hydroxy-undecanoyl-ACP_c0	C23H43N2O9PRS	-1				
cpd00343_c0	N-Carbamoyl-L-aspartate_c0	C5H6N2O5	-2	HLKXYZVTANABHZ-REOHCLBHSA-L	N=C(O)NC(CC(=O)[O-])C(=O)[O-]	-203.96	C00438
cpd00229_c0	Glycolaldehyde_c0	C2H4O2	0	WGCNASOHLSPBMP-UHFFFAOYSA-N	O=CCO	-70.28	C00266
cpd00939_c0	Toxopyrimidine_c0	C6H9N3O	0	VUTBELPREDJDDH-UHFFFAOYSA-N	Cc1ncc(CO)c(=N)[nH]1	8.46	C01279
cpd01298_c0	Aminoacetone_c0	C3H8NO	1	BCDGQXUMWHRQCB-UHFFFAOYSA-O	CC(=O)C[NH3+]	-36.68	C01888
cpd00428_c0	2-Oxopropanal_c0	C3H4O2	0	AIJULSRZWUXGPQ-UHFFFAOYSA-N	CC(=O)C=O	-59.99	C00546
cpd00009_e0	Phosphate_e0	HO4P	-2	NBIIXXVUZAFLBC-UHFFFAOYSA-L	O=P([O-])([O-])O	-261.974	C00009
cpd00346_c0	L-Aspartate4-semialdehyde_c0	C4H7NO3	0	HOSWPDPVFBCLSY-VKHMYHEASA-N	NC(CC=O)C(=O)O	-113.05	C00441
cpd09027_c0	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate_c0	C5H5N4O5	-1	WHKYNCPIXMNTRQ-UHFFFAOYSA-M	N=C(O)N=C1N=C(O)NC1(O)C(=O)[O-]	-184.24	C12248
cpd01567_c0	(R)-Allantoin_c0	C4H5N4O3	-1	POJWUDADGALRAB-PVQJCKRUSA-N	N=C(O)NC1N=C(O)N=C1O	-116.06	C02348
cpd00175_c0	UDP-N-acetyl-D-galactosamine_c0	C17H25N3O17P2	-2	LFTYTUAZOPRMMI-LDDHHVEYSA-L	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1O	-756.9	C00203
cpd11521_c0	5-methyl-3-oxo-hexanoyl-ACP_c0	C18H31N2O9PRS	-1				
cpd11522_c0	5-methyl-3-hydroxy-hexanoyl-ACP_c0	C18H33N2O9PRS	-1				
cpd00068_c0	ITP_c0	C10H12N4O14P3	-3	HAEJPQIATWHALX-KQYNXXCUSA-K	O=P([O-])([O-])OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)C(O)C1O	-729.58	C00081
cpd00367_c0	Cytidine_c0	C9H13N3O5	0	UHDGCWIWMRVCDJ-XVFCMESISA-N	N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1	-132.88	C00475
cpd00090_c0	IDP_c0	C10H12N4O11P2	-2	JPXZQMKKFWMMGK-KQYNXXCUSA-L	O=P([O-])(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)C(O)C1O	-521.58	C00104
cpd11912_c0	tRNA-Glu_c0	C10H12N5O3R	0				C01641
