unique_gene_callers_id	ko_id
Ramli-Leaf400.1474
Ramli-Leaf400.4364	K00099
Ramli-Leaf400.3307
Ramli-Leaf400.2464	K02676
Ramli-Leaf400.2619	K00074
Ramli-Leaf400.1254	K01658
Ramli-Leaf400.3963	K07000
Ramli-Leaf400.4352	K14441
Ramli-Leaf400.2894	K01007
Ramli-Leaf400.3931	K03574
Ramli-Leaf400.68	K02455
Ramli-Leaf400.2288
Ramli-Leaf400.3892	K01749
Ramli-Leaf400.3949	K01961
Ramli-Leaf400.775	K08992
Ramli-Leaf400.1592	K01692
Ramli-Leaf400.4353	K12573
Ramli-Leaf400.3305	K00249
Ramli-Leaf400.3545
Ramli-Leaf400.2837	K02887
Ramli-Leaf400.1470	K22131
Ramli-Leaf400.3205	K01879
Ramli-Leaf400.2121	K01724
Ramli-Leaf400.2134	K09922
Ramli-Leaf400.2135	K06177
Ramli-Leaf400.3523	K09808
Ramli-Leaf400.1345
Ramli-Leaf400.59	K04077
Ramli-Leaf400.2732
Ramli-Leaf400.4133
Ramli-Leaf400.2530
Ramli-Leaf400.1227
Ramli-Leaf400.1203	K07460
Ramli-Leaf400.1513
Ramli-Leaf400.2317	K04087
Ramli-Leaf400.60	K04078
Ramli-Leaf400.1323	K00566
Ramli-Leaf400.2306	K06941
Ramli-Leaf400.2102	K08591
Ramli-Leaf400.769	K02469
Ramli-Leaf400.2808	K05539
Ramli-Leaf400.2145
Ramli-Leaf400.1497	K07117
Ramli-Leaf400.1661	K07018
Ramli-Leaf400.3795	K00950
Ramli-Leaf400.4236
Ramli-Leaf400.1317	K00324
Ramli-Leaf400.1699	K02621
Ramli-Leaf400.2907
Ramli-Leaf400.2421
Ramli-Leaf400.3101	K00332
Ramli-Leaf400.3945
Ramli-Leaf400.740	K01736
Ramli-Leaf400.1217	K07050
Ramli-Leaf400.277	K00948
Ramli-Leaf400.2302	K06180
Ramli-Leaf400.3040	K01894
Ramli-Leaf400.1349	K00455
Ramli-Leaf400.2447	K07119
Ramli-Leaf400.2423	K05527
Ramli-Leaf400.3436	K01693
Ramli-Leaf400.655	K00573
Ramli-Leaf400.4431	K01507
Ramli-Leaf400.4050
Ramli-Leaf400.990
Ramli-Leaf400.1921
Ramli-Leaf400.2443
Ramli-Leaf400.1302	K06186
Ramli-Leaf400.1250	K01609
Ramli-Leaf400.3126
Ramli-Leaf400.4161	K00135
Ramli-Leaf400.280
Ramli-Leaf400.225	K09989
Ramli-Leaf400.1616	K02931
Ramli-Leaf400.2109
Ramli-Leaf400.2305	K00940
Ramli-Leaf400.762
Ramli-Leaf400.2262	K05524
Ramli-Leaf400.2307	K02656
Ramli-Leaf400.2807	K09461
Ramli-Leaf400.2419	K01952
Ramli-Leaf400.2923	K00995
Ramli-Leaf400.163	K00655
Ramli-Leaf400.2480	K03664
Ramli-Leaf400.2096	K07278
Ramli-Leaf400.3994
Ramli-Leaf400.3359	K01633
Ramli-Leaf400.676
Ramli-Leaf400.276	K02897
Ramli-Leaf400.1193	K00864
Ramli-Leaf400.3038
Ramli-Leaf400.2379	K00228
Ramli-Leaf400.3838	K00133
Ramli-Leaf400.1617	K02954
Ramli-Leaf400.629
Ramli-Leaf400.4358	K02967
Ramli-Leaf400.2465	K03424
Ramli-Leaf400.839
Ramli-Leaf400.4201	K06941
Ramli-Leaf400.675
Ramli-Leaf400.3557	K11753
Ramli-Leaf400.3614	K06131
Ramli-Leaf400.1492	K00134
Ramli-Leaf400.3189	K03686
Ramli-Leaf400.1540	K11712
Ramli-Leaf400.2881	K03564
Ramli-Leaf400.708	K01940
Ramli-Leaf400.343	K01075
Ramli-Leaf400.3204	K01878
Ramli-Leaf400.2781	K00832
Ramli-Leaf400.95
Ramli-Leaf400.2832
Ramli-Leaf400.287	K03705
Ramli-Leaf400.2938
Ramli-Leaf400.2933	K00090
Ramli-Leaf400.3684	K01875
Ramli-Leaf400.3868	K03596
Ramli-Leaf400.1046
Ramli-Leaf400.2589	K01255
Ramli-Leaf400.4128	K02335
Ramli-Leaf400.3188	K04043
Ramli-Leaf400.4377	K03624
Ramli-Leaf400.3772	K01919
Ramli-Leaf400.798	K02020
Ramli-Leaf400.1591	K06991
Ramli-Leaf400.1532
Ramli-Leaf400.4342	K01770
Ramli-Leaf400.3588	K01873
Ramli-Leaf400.3988	K03586
Ramli-Leaf400.3667
Ramli-Leaf400.2360	K02046
Ramli-Leaf400.3606	K03690
Ramli-Leaf400.3418
Ramli-Leaf400.988	K13292
Ramli-Leaf400.1479	K04744
Ramli-Leaf400.3037	K06911
Ramli-Leaf400.2108
Ramli-Leaf400.1630	K03040
Ramli-Leaf400.3562	K11175
Ramli-Leaf400.3023	K00794
Ramli-Leaf400.1149	K02435
Ramli-Leaf400.3127	K02303
Ramli-Leaf400.3168
Ramli-Leaf400.3203	K03820
Ramli-Leaf400.2383	K06287
Ramli-Leaf400.2956	K03544
Ramli-Leaf400.1321
Ramli-Leaf400.2188	K03609
Ramli-Leaf400.2125	K02884
Ramli-Leaf400.3757
Ramli-Leaf400.771	K04517
Ramli-Leaf400.3980	K01924
Ramli-Leaf400.797
Ramli-Leaf400.3865	K03685
Ramli-Leaf400.2892	K14393
Ramli-Leaf400.1413	K00102
Ramli-Leaf400.3320	K03701
Ramli-Leaf400.2298
Ramli-Leaf400.3328	K02837
Ramli-Leaf400.1117
Ramli-Leaf400.1708	K07287
Ramli-Leaf400.1367	K03320
Ramli-Leaf400.3441	K01523
Ramli-Leaf400.1740	K03657
Ramli-Leaf400.4124	K16267
Ramli-Leaf400.1682	K03924
Ramli-Leaf400.3360
Ramli-Leaf400.1436	K06131
Ramli-Leaf400.3028	K03560
Ramli-Leaf400.8	K03046
Ramli-Leaf400.3210
Ramli-Leaf400.1582
Ramli-Leaf400.1364	K11472
Ramli-Leaf400.1018
Ramli-Leaf400.3349	K06217
Ramli-Leaf400.2123	K02227
Ramli-Leaf400.3450	K03282
Ramli-Leaf400.3431
Ramli-Leaf400.4137
Ramli-Leaf400.4115
Ramli-Leaf400.1128	K09158
Ramli-Leaf400.1035
Ramli-Leaf400.154	K02659
Ramli-Leaf400.3259	K17226
Ramli-Leaf400.28	K02453
Ramli-Leaf400.770	K14170
Ramli-Leaf400.4244	K03775
Ramli-Leaf400.1294	K00147
Ramli-Leaf400.1597
Ramli-Leaf400.1538	K11206
Ramli-Leaf400.3072	K03572
Ramli-Leaf400.1262	K01783
Ramli-Leaf400.4389
Ramli-Leaf400.226
Ramli-Leaf400.3098	K00335
Ramli-Leaf400.33	K02459
Ramli-Leaf400.3398
Ramli-Leaf400.1589
Ramli-Leaf400.581
Ramli-Leaf400.379
Ramli-Leaf400.271	K02034
Ramli-Leaf400.1815	K02342
Ramli-Leaf400.3804	K03980
Ramli-Leaf400.3258	K17227
Ramli-Leaf400.2800
Ramli-Leaf400.3281
Ramli-Leaf400.3337	K02871
Ramli-Leaf400.2313	K03977
Ramli-Leaf400.4025	K07095
Ramli-Leaf400.4068
Ramli-Leaf400.4423	K03750
Ramli-Leaf400.4441	K01652
Ramli-Leaf400.2471	K01563
Ramli-Leaf400.2471	K11991
Ramli-Leaf400.3010
Ramli-Leaf400.134
Ramli-Leaf400.1469	K22025
Ramli-Leaf400.2129	K03823
Ramli-Leaf400.2097	K00075
Ramli-Leaf400.3093	K00340
Ramli-Leaf400.2928	K22342
Ramli-Leaf400.2489	K02519
Ramli-Leaf400.748	K07058
Ramli-Leaf400.1732	K07088
Ramli-Leaf400.1435
Ramli-Leaf400.70
Ramli-Leaf400.2896	K03386
Ramli-Leaf400.1104	K02892
Ramli-Leaf400.1280
Ramli-Leaf400.2779	K13643
Ramli-Leaf400.3373
Ramli-Leaf400.4049
Ramli-Leaf400.2463	K02341
Ramli-Leaf400.3840	K06173
Ramli-Leaf400.3993	K01419
Ramli-Leaf400.249
Ramli-Leaf400.1363	K11473
Ramli-Leaf400.3641	K21029
Ramli-Leaf400.2285	K00382
Ramli-Leaf400.2281
Ramli-Leaf400.1298	K01869
Ramli-Leaf400.4070	K04101
Ramli-Leaf400.4417	K01069
Ramli-Leaf400.3211	K00253
Ramli-Leaf400.2406	K02670
Ramli-Leaf400.4140	K06020
Ramli-Leaf400.3830	K00242
Ramli-Leaf400.3834	K01647
Ramli-Leaf400.1357
Ramli-Leaf400.1598
Ramli-Leaf400.3108	K02956
Ramli-Leaf400.1509	K01903
Ramli-Leaf400.2607	K00912
Ramli-Leaf400.283	K03575
Ramli-Leaf400.2772	K02342
Ramli-Leaf400.2365	K14682
Ramli-Leaf400.2414	K01972
Ramli-Leaf400.3861	K00997
Ramli-Leaf400.4344	K07659
Ramli-Leaf400.1478	K07102
Ramli-Leaf400.1693	K06131
Ramli-Leaf400.245	K02258
Ramli-Leaf400.4037	K10806
Ramli-Leaf400.2398	K03640
Ramli-Leaf400.122	K02668
Ramli-Leaf400.4337	K01079
Ramli-Leaf400.1419	K03497
Ramli-Leaf400.4394	K02039
Ramli-Leaf400.632	K07141
Ramli-Leaf400.756	K07708
Ramli-Leaf400.760
Ramli-Leaf400.1340	K02843
Ramli-Leaf400.772	K00800
Ramli-Leaf400.2811	K00626
Ramli-Leaf400.1015	K01995
Ramli-Leaf400.776	K19804
Ramli-Leaf400.3332	K01251
Ramli-Leaf400.2299
Ramli-Leaf400.238	K03216
Ramli-Leaf400.3401	K07147
Ramli-Leaf400.1121	K02821
Ramli-Leaf400.3824	K01682
Ramli-Leaf400.2462	K00943
Ramli-Leaf400.1013	K01997
Ramli-Leaf400.3344	K01866
Ramli-Leaf400.3030	K02337
Ramli-Leaf400.415
Ramli-Leaf400.2934
Ramli-Leaf400.4007
Ramli-Leaf400.4433	K01950
Ramli-Leaf400.1281	K01887
Ramli-Leaf400.3925	K02652
Ramli-Leaf400.139
Ramli-Leaf400.325	K03190
Ramli-Leaf400.2623	K00249
Ramli-Leaf400.1141	K03744
Ramli-Leaf400.2875	K03750
Ramli-Leaf400.1701
Ramli-Leaf400.282
Ramli-Leaf400.3572	K01997
Ramli-Leaf400.3354	K15634
Ramli-Leaf400.3647	K00057
Ramli-Leaf400.4071	K04100
Ramli-Leaf400.1271	K01095
Ramli-Leaf400.3914	K07390
Ramli-Leaf400.4396	K07636
Ramli-Leaf400.4029	K03527
Ramli-Leaf400.1151	K02434
Ramli-Leaf400.3669	K00123
Ramli-Leaf400.625	K01625
Ramli-Leaf400.1583	K07120
Ramli-Leaf400.1103	K02926
Ramli-Leaf400.264	K00954
Ramli-Leaf400.3863	K03584
Ramli-Leaf400.2596
Ramli-Leaf400.4187
Ramli-Leaf400.1566	K01588
Ramli-Leaf400.3208	K07043
Ramli-Leaf400.1282	K08983
Ramli-Leaf400.409	K01790
Ramli-Leaf400.2908	K19416
Ramli-Leaf400.3859	K04567
Ramli-Leaf400.1743	K00364
Ramli-Leaf400.2792	K01965
Ramli-Leaf400.357	K13481
Ramli-Leaf400.1370	K07391
Ramli-Leaf400.4369	K02372
Ramli-Leaf400.302
Ramli-Leaf400.4356	K00285
Ramli-Leaf400.3423	K02065
Ramli-Leaf400.997	K03892
Ramli-Leaf400.2860
Ramli-Leaf400.1557
Ramli-Leaf400.2424	K06190
Ramli-Leaf400.3129	K07007
Ramli-Leaf400.242	K02275
Ramli-Leaf400.2372	K00761
Ramli-Leaf400.161	K00609
Ramli-Leaf400.4432	K09919
Ramli-Leaf400.1529	K00432
Ramli-Leaf400.689
Ramli-Leaf400.4053	K00632
Ramli-Leaf400.1663	K02950
Ramli-Leaf400.2322	K01760
Ramli-Leaf400.2797	K01847
Ramli-Leaf400.3445	K03117
Ramli-Leaf400.1560	K00873
Ramli-Leaf400.281	K10563
Ramli-Leaf400.3893	K01595
Ramli-Leaf400.758	K01915
Ramli-Leaf400.1551	K03747
Ramli-Leaf400.2270
Ramli-Leaf400.3422	K00266
Ramli-Leaf400.4370	K00677
Ramli-Leaf400.124
Ramli-Leaf400.4063
Ramli-Leaf400.2243
Ramli-Leaf400.2276	K01807
Ramli-Leaf400.2287	K21430
Ramli-Leaf400.3554	K03324
Ramli-Leaf400.421	K07649
Ramli-Leaf400.1680
Ramli-Leaf400.3216
Ramli-Leaf400.2248	K02283
Ramli-Leaf400.616
Ramli-Leaf400.3191
Ramli-Leaf400.3594
Ramli-Leaf400.1172
Ramli-Leaf400.1534
Ramli-Leaf400.1009	K11731
Ramli-Leaf400.3703	K01998
Ramli-Leaf400.1705
Ramli-Leaf400.4213	K04090
Ramli-Leaf400.2328	K12410
Ramli-Leaf400.4079	K09793
Ramli-Leaf400.1347	K05921
Ramli-Leaf400.2789	K05396
Ramli-Leaf400.1738	K18242
Ramli-Leaf400.2230
Ramli-Leaf400.2632
Ramli-Leaf400.1795
Ramli-Leaf400.3764
Ramli-Leaf400.2852
Ramli-Leaf400.1397
Ramli-Leaf400.1574
Ramli-Leaf400.2721	K01998
Ramli-Leaf400.3776
Ramli-Leaf400.3402
Ramli-Leaf400.4042
Ramli-Leaf400.4147
Ramli-Leaf400.20
Ramli-Leaf400.2856	K02450
Ramli-Leaf400.4195
Ramli-Leaf400.3592
Ramli-Leaf400.1331
Ramli-Leaf400.1649
Ramli-Leaf400.715	K00384
Ramli-Leaf400.342
Ramli-Leaf400.1467
Ramli-Leaf400.4199
Ramli-Leaf400.747
Ramli-Leaf400.4197	K00180
Ramli-Leaf400.850	K00874
Ramli-Leaf400.2256	K02279
Ramli-Leaf400.426
Ramli-Leaf400.3717
Ramli-Leaf400.3677
Ramli-Leaf400.3214
Ramli-Leaf400.1215
Ramli-Leaf400.1954
Ramli-Leaf400.4039	K03785
Ramli-Leaf400.2747
Ramli-Leaf400.1231
Ramli-Leaf400.380
Ramli-Leaf400.190
Ramli-Leaf400.1700
Ramli-Leaf400.4086
Ramli-Leaf400.331
Ramli-Leaf400.4082
Ramli-Leaf400.3649	K03671
Ramli-Leaf400.1027
Ramli-Leaf400.1184
Ramli-Leaf400.987
Ramli-Leaf400.3113
Ramli-Leaf400.164	K02010
Ramli-Leaf400.2481
Ramli-Leaf400.4090	K11475
Ramli-Leaf400.3395	K02517
Ramli-Leaf400.3019	K02655
Ramli-Leaf400.3640	K07290
Ramli-Leaf400.788
Ramli-Leaf400.2225
Ramli-Leaf400.859
Ramli-Leaf400.489
Ramli-Leaf400.2904	K03561
Ramli-Leaf400.427
Ramli-Leaf400.3624	K03321
Ramli-Leaf400.167	K21430
Ramli-Leaf400.2742
Ramli-Leaf400.2893
Ramli-Leaf400.490	K00262
Ramli-Leaf400.1438
Ramli-Leaf400.1010	K13778
Ramli-Leaf400.2217	K21395
Ramli-Leaf400.452	K21395
Ramli-Leaf400.3935
Ramli-Leaf400.4132
Ramli-Leaf400.3154
Ramli-Leaf400.3702	K01997
Ramli-Leaf400.3605
Ramli-Leaf400.1191	K09779
Ramli-Leaf400.2945	K00666
Ramli-Leaf400.376
Ramli-Leaf400.2158
Ramli-Leaf400.1928	K10253
Ramli-Leaf400.790	K02014
Ramli-Leaf400.279	K02494
Ramli-Leaf400.719
Ramli-Leaf400.499
Ramli-Leaf400.964	K06867
Ramli-Leaf400.2731	K19784
Ramli-Leaf400.4429
Ramli-Leaf400.1211	K01740
Ramli-Leaf400.265
Ramli-Leaf400.723	K07107
Ramli-Leaf400.3847
Ramli-Leaf400.2760
Ramli-Leaf400.4054
Ramli-Leaf400.3552	K01915
Ramli-Leaf400.1028
Ramli-Leaf400.4077
Ramli-Leaf400.4112	K01996
Ramli-Leaf400.2854
Ramli-Leaf400.436
Ramli-Leaf400.4291
Ramli-Leaf400.1464	K03320
Ramli-Leaf400.2255	K02280
Ramli-Leaf400.266
Ramli-Leaf400.3079
Ramli-Leaf400.2905	K03559
Ramli-Leaf400.821	K01708
Ramli-Leaf400.847	K02030
Ramli-Leaf400.326	K02050
Ramli-Leaf400.2371	K01485
Ramli-Leaf400.4421	K18138
Ramli-Leaf400.2850
Ramli-Leaf400.3616	K10747
Ramli-Leaf400.3981	K02563
Ramli-Leaf400.92
Ramli-Leaf400.26
Ramli-Leaf400.623
Ramli-Leaf400.3061	K06910
Ramli-Leaf400.4109	K01999
Ramli-Leaf400.2741	K09792
Ramli-Leaf400.3508
Ramli-Leaf400.1173	K07112
Ramli-Leaf400.1407
Ramli-Leaf400.2332
Ramli-Leaf400.4113
Ramli-Leaf400.3128
Ramli-Leaf400.2146	K00549
Ramli-Leaf400.3969
Ramli-Leaf400.1603	K07223
Ramli-Leaf400.2254
Ramli-Leaf400.66	K02858
Ramli-Leaf400.3788
Ramli-Leaf400.645	K01118
Ramli-Leaf400.3186
Ramli-Leaf400.437
Ramli-Leaf400.254
Ramli-Leaf400.2100
Ramli-Leaf400.2099	K06985
Ramli-Leaf400.1346	K05921
Ramli-Leaf400.1746	K10674
Ramli-Leaf400.1296	K00819
Ramli-Leaf400.435	K03092
Ramli-Leaf400.1406
Ramli-Leaf400.1114
Ramli-Leaf400.3744	K10979
Ramli-Leaf400.1389	K05596
Ramli-Leaf400.3550
Ramli-Leaf400.939
Ramli-Leaf400.3629	K03724
Ramli-Leaf400.1380
Ramli-Leaf400.1011
Ramli-Leaf400.619
Ramli-Leaf400.4097	K01640
Ramli-Leaf400.514	K07793
Ramli-Leaf400.3678
Ramli-Leaf400.992
Ramli-Leaf400.1241
Ramli-Leaf400.2820	K01915
Ramli-Leaf400.4043	K07032
Ramli-Leaf400.1187	K03654
Ramli-Leaf400.188
Ramli-Leaf400.4302
Ramli-Leaf400.453
Ramli-Leaf400.2223
Ramli-Leaf400.2821	K04755
Ramli-Leaf400.1521
Ramli-Leaf400.2459
Ramli-Leaf400.644
Ramli-Leaf400.2241	K01649
Ramli-Leaf400.2426
Ramli-Leaf400.1737	K18243
Ramli-Leaf400.628
Ramli-Leaf400.3749	K03455
Ramli-Leaf400.4212
Ramli-Leaf400.1476
Ramli-Leaf400.1400
Ramli-Leaf400.2890
Ramli-Leaf400.617
Ramli-Leaf400.3385
Ramli-Leaf400.1183
Ramli-Leaf400.3298	K00666
Ramli-Leaf400.1482
Ramli-Leaf400.2756	K00405
Ramli-Leaf400.235	K11746
Ramli-Leaf400.2136	K00449
Ramli-Leaf400.3970	K00981
Ramli-Leaf400.1374
Ramli-Leaf400.2444
Ramli-Leaf400.4095
Ramli-Leaf400.3737
Ramli-Leaf400.2898	K03594
Ramli-Leaf400.4087	K01998
Ramli-Leaf400.3049
Ramli-Leaf400.2754	K00406
Ramli-Leaf400.2753
Ramli-Leaf400.412	K01710
Ramli-Leaf400.614
Ramli-Leaf400.4171
Ramli-Leaf400.1192
Ramli-Leaf400.156	K02487
Ramli-Leaf400.156	K06596
Ramli-Leaf400.2757	K00404
Ramli-Leaf400.1090	K01555
Ramli-Leaf400.584
Ramli-Leaf400.1394
Ramli-Leaf400.1990	K02026
Ramli-Leaf400.4331
Ramli-Leaf400.2088	K07114
Ramli-Leaf400.1490	K01611
Ramli-Leaf400.1408
Ramli-Leaf400.353
Ramli-Leaf400.1257
Ramli-Leaf400.2825	K00450
Ramli-Leaf400.4196
Ramli-Leaf400.2940	K02012
Ramli-Leaf400.646
Ramli-Leaf400.2335
Ramli-Leaf400.532	K02355
Ramli-Leaf400.1065
Ramli-Leaf400.2441	K13049
Ramli-Leaf400.3476	K13049
Ramli-Leaf400.420
Ramli-Leaf400.224	K01971
Ramli-Leaf400.2655	K01971
Ramli-Leaf400.3268
Ramli-Leaf400.1012	K01692
Ramli-Leaf400.4110	K01997
Ramli-Leaf400.1266
Ramli-Leaf400.1078
Ramli-Leaf400.1923
Ramli-Leaf400.2612
Ramli-Leaf400.2872
Ramli-Leaf400.989	K01578
Ramli-Leaf400.3593
Ramli-Leaf400.642	K11741
Ramli-Leaf400.4026	K03502
Ramli-Leaf400.4098
Ramli-Leaf400.3615	K07577
Ramli-Leaf400.3501
Ramli-Leaf400.2190
Ramli-Leaf400.1525
Ramli-Leaf400.112	K00383
Ramli-Leaf400.3958	K08319
Ramli-Leaf400.4252
Ramli-Leaf400.1238
Ramli-Leaf400.382
Ramli-Leaf400.3264	K09004
Ramli-Leaf400.258	K03926
Ramli-Leaf400.965
Ramli-Leaf400.606
Ramli-Leaf400.557
Ramli-Leaf400.2155
Ramli-Leaf400.1988	K02027
Ramli-Leaf400.1041	K02016
Ramli-Leaf400.3224
Ramli-Leaf400.2575
Ramli-Leaf400.2544
Ramli-Leaf400.2611
Ramli-Leaf400.2900	K07336
Ramli-Leaf400.1489	K00992
Ramli-Leaf400.1443
Ramli-Leaf400.2269	K15461
Ramli-Leaf400.4091	K03862
Ramli-Leaf400.955	K07168
Ramli-Leaf400.191	K00058
Ramli-Leaf400.157	K01669
Ramli-Leaf400.4317
Ramli-Leaf400.2249	K02282
Ramli-Leaf400.4121	K08995
Ramli-Leaf400.2392	K02849
Ramli-Leaf400.1171
Ramli-Leaf400.2758
Ramli-Leaf400.4420	K03585
Ramli-Leaf400.2375	K06915
Ramli-Leaf400.4191	K14534
Ramli-Leaf400.3700	K01995
Ramli-Leaf400.1038	K02014
Ramli-Leaf400.4254
Ramli-Leaf400.1115
Ramli-Leaf400.324
Ramli-Leaf400.1045	K00768
Ramli-Leaf400.3668
Ramli-Leaf400.2369
Ramli-Leaf400.2805	K00249
Ramli-Leaf400.3496
Ramli-Leaf400.4336
Ramli-Leaf400.2647
Ramli-Leaf400.746
Ramli-Leaf400.3167
Ramli-Leaf400.1981	K08319
Ramli-Leaf400.845	K02029
Ramli-Leaf400.2953	K06902
Ramli-Leaf400.659	K00697
Ramli-Leaf400.1073	K07058
Ramli-Leaf400.789	K07402
Ramli-Leaf400.4114	K21105
Ramli-Leaf400.179	K21105
Ramli-Leaf400.328	K02051
Ramli-Leaf400.3548
Ramli-Leaf400.2822
Ramli-Leaf400.849
Ramli-Leaf400.1427
Ramli-Leaf400.586
Ramli-Leaf400.822	K01706
Ramli-Leaf400.2448
Ramli-Leaf400.1286
Ramli-Leaf400.1190	K13924
Ramli-Leaf400.2533	K07576
Ramli-Leaf400.3549	K07010
Ramli-Leaf400.3352
Ramli-Leaf400.1989	K02025
Ramli-Leaf400.515
Ramli-Leaf400.1595	K09796
Ramli-Leaf400.3704
Ramli-Leaf400.2819
Ramli-Leaf400.3701	K01996
Ramli-Leaf400.1207
Ramli-Leaf400.1862
Ramli-Leaf400.483
Ramli-Leaf400.1029
Ramli-Leaf400.1948
Ramli-Leaf400.2374
Ramli-Leaf400.128	K03669
Ramli-Leaf400.2759	K01533
Ramli-Leaf400.2618
Ramli-Leaf400.2755	K00407
Ramli-Leaf400.2625	K11209
Ramli-Leaf400.2566	K07112
Ramli-Leaf400.2259
Ramli-Leaf400.347
Ramli-Leaf400.3919
Ramli-Leaf400.2086
Ramli-Leaf400.3706	K00344
Ramli-Leaf400.2402
Ramli-Leaf400.3115	K15577
Ramli-Leaf400.284	K06958
Ramli-Leaf400.4044
Ramli-Leaf400.880
Ramli-Leaf400.233	K07090
Ramli-Leaf400.1824
Ramli-Leaf400.1678
Ramli-Leaf400.621	K01790
Ramli-Leaf400.327	K02049
Ramli-Leaf400.3512
Ramli-Leaf400.1229	K00799
Ramli-Leaf400.4045	K06996
Ramli-Leaf400.3511
Ramli-Leaf400.2861
Ramli-Leaf400.1429	K00799
Ramli-Leaf400.3789	K09781
Ramli-Leaf400.189
Ramli-Leaf400.2920	K01561
Ramli-Leaf400.4292
Ramli-Leaf400.2117	K07552
Ramli-Leaf400.3174	K04750
Ramli-Leaf400.4184
Ramli-Leaf400.3114	K15576
Ramli-Leaf400.1369
Ramli-Leaf400.2336
Ramli-Leaf400.2771	K03746
Ramli-Leaf400.403	K03746
Ramli-Leaf400.2870	K20940
Ramli-Leaf400.2942	K00681
Ramli-Leaf400.2213	K00666
Ramli-Leaf400.2901	K02192
Ramli-Leaf400.2159	K22348
Ramli-Leaf400.3657	K03321
Ramli-Leaf400.4194
Ramli-Leaf400.882
Ramli-Leaf400.1874
Ramli-Leaf400.3073	K06889
Ramli-Leaf400.818
Ramli-Leaf400.1959
Ramli-Leaf400.2150
Ramli-Leaf400.2175
Ramli-Leaf400.2565	K07112
Ramli-Leaf400.2341
Ramli-Leaf400.315
Ramli-Leaf400.711	K03885
Ramli-Leaf400.129	K03670
Ramli-Leaf400.844	K02525
Ramli-Leaf400.4388
Ramli-Leaf400.341
Ramli-Leaf400.2799
Ramli-Leaf400.1691
Ramli-Leaf400.2857
Ramli-Leaf400.1372	K07058
Ramli-Leaf400.3909	K09861
Ramli-Leaf400.716
Ramli-Leaf400.1040	K02231
Ramli-Leaf400.2344
Ramli-Leaf400.615
Ramli-Leaf400.4273
Ramli-Leaf400.1212	K06929
Ramli-Leaf400.2289
Ramli-Leaf400.851
Ramli-Leaf400.2087
Ramli-Leaf400.4320
Ramli-Leaf400.1653
Ramli-Leaf400.234
Ramli-Leaf400.2571
Ramli-Leaf400.820
Ramli-Leaf400.1087	K00537
Ramli-Leaf400.1000	K00537
Ramli-Leaf400.611
Ramli-Leaf400.3372	K00851
Ramli-Leaf400.4134
Ramli-Leaf400.1360
Ramli-Leaf400.1208	K00849
Ramli-Leaf400.718
Ramli-Leaf400.1996
Ramli-Leaf400.3329
Ramli-Leaf400.2639
Ramli-Leaf400.2633
Ramli-Leaf400.2162
Ramli-Leaf400.2561
Ramli-Leaf400.1044	K02232
Ramli-Leaf400.2849
Ramli-Leaf400.3927	K02654
Ramli-Leaf400.1986
Ramli-Leaf400.4153
Ramli-Leaf400.3371
Ramli-Leaf400.2246	K12511
Ramli-Leaf400.717
Ramli-Leaf400.4111	K01995
Ramli-Leaf400.4111	K01998
Ramli-Leaf400.423
Ramli-Leaf400.3319
Ramli-Leaf400.314
Ramli-Leaf400.2046	K07461
Ramli-Leaf400.1533
Ramli-Leaf400.4047
Ramli-Leaf400.257
Ramli-Leaf400.3936
Ramli-Leaf400.1747
Ramli-Leaf400.3821
Ramli-Leaf400.255
Ramli-Leaf400.3625
Ramli-Leaf400.4307
Ramli-Leaf400.3083
Ramli-Leaf400.1384
Ramli-Leaf400.2848
Ramli-Leaf400.2851
Ramli-Leaf400.4023	K01744
Ramli-Leaf400.2152
Ramli-Leaf400.553	K01647
Ramli-Leaf400.3241	K11177
Ramli-Leaf400.202	K01147
Ramli-Leaf400.650	K02003
Ramli-Leaf400.738
Ramli-Leaf400.549	K01995
Ramli-Leaf400.549	K01998
Ramli-Leaf400.4265
Ramli-Leaf400.861
Ramli-Leaf400.765
Ramli-Leaf400.602	K17752
Ramli-Leaf400.3559
Ramli-Leaf400.2068
Ramli-Leaf400.566
Ramli-Leaf400.916	K07093
Ramli-Leaf400.530
Ramli-Leaf400.3265	K07112
Ramli-Leaf400.3240	K11178
Ramli-Leaf400.531	K00978
Ramli-Leaf400.4014	K01995
Ramli-Leaf400.648
Ramli-Leaf400.1823
Ramli-Leaf400.1237	K01725
Ramli-Leaf400.1814
Ramli-Leaf400.2071
Ramli-Leaf400.1757
Ramli-Leaf400.1033
Ramli-Leaf400.647
Ramli-Leaf400.3223	K02483
Ramli-Leaf400.1962
Ramli-Leaf400.4347
Ramli-Leaf400.2384
Ramli-Leaf400.54	K19337
Ramli-Leaf400.886	K00058
Ramli-Leaf400.739	K05820
Ramli-Leaf400.3628
Ramli-Leaf400.4225
Ramli-Leaf400.637
Ramli-Leaf400.3494
Ramli-Leaf400.1670	K00425
Ramli-Leaf400.2250
Ramli-Leaf400.3173
Ramli-Leaf400.1076	K16320
Ramli-Leaf400.192
Ramli-Leaf400.612
Ramli-Leaf400.4169
Ramli-Leaf400.4190
Ramli-Leaf400.2251
Ramli-Leaf400.3033
Ramli-Leaf400.2537	K02003
Ramli-Leaf400.476
Ramli-Leaf400.1857
Ramli-Leaf400.679
Ramli-Leaf400.3851
Ramli-Leaf400.2635
Ramli-Leaf400.2816
