unique_gene_callers_id	ko_id
Ramli-5-10.4247
Ramli-5-10.2272	K01869
Ramli-5-10.3948	K04101
Ramli-5-10.94	K01069
Ramli-5-10.2449	K00253
Ramli-5-10.4537	K02670
Ramli-5-10.3523	K06020
Ramli-5-10.634	K00242
Ramli-5-10.638	K01647
Ramli-5-10.2203
Ramli-5-10.1864
Ramli-5-10.502	K02956
Ramli-5-10.1973	K01903
Ramli-5-10.1504	K03575
Ramli-5-10.4231	K02342
Ramli-5-10.4351	K14682
Ramli-5-10.4528	K01972
Ramli-5-10.673	K00997
Ramli-5-10.173	K07659
Ramli-5-10.2034	K07102
Ramli-5-10.2699	K06131
Ramli-5-10.1543	K02258
Ramli-5-10.2960	K10806
Ramli-5-10.4561	K03640
Ramli-5-10.1711	K02668
Ramli-5-10.179	K01079
Ramli-5-10.2154	K03497
Ramli-5-10.115	K02039
Ramli-5-10.3481	K07141
Ramli-5-10.3797	K07708
Ramli-5-10.3793
Ramli-5-10.2218	K02843
Ramli-5-10.3764	K00800
Ramli-5-10.4183	K00626
Ramli-5-10.2956	K01995
Ramli-5-10.1469	K01995
Ramli-5-10.3760	K19804
Ramli-5-10.2516	K01251
Ramli-5-10.4262
Ramli-5-10.2775	K07147
Ramli-5-10.1763	K02821
Ramli-5-10.625	K01682
Ramli-5-10.4484	K00943
Ramli-5-10.2958	K01997
Ramli-5-10.1471	K01997
Ramli-5-10.2533	K01866
Ramli-5-10.3912	K02337
Ramli-5-10.866
Ramli-5-10.4029
Ramli-5-10.3435
Ramli-5-10.75	K01950
Ramli-5-10.2293	K01887
Ramli-5-10.736	K02652
Ramli-5-10.1596
Ramli-5-10.974	K03190
Ramli-5-10.22	K00249
Ramli-5-10.1741	K03744
Ramli-5-10.4136	K03750
Ramli-5-10.423
Ramli-5-10.1505
Ramli-5-10.878	K01997
Ramli-5-10.2545	K15634
Ramli-5-10.3382	K00057
Ramli-5-10.3947	K04100
Ramli-5-10.2303	K01095
Ramli-5-10.721	K07390
Ramli-5-10.113	K07636
Ramli-5-10.3421	K03527
Ramli-5-10.1731	K02434
Ramli-5-10.3410	K00123
Ramli-5-10.3484	K01625
Ramli-5-10.1883	K07120
Ramli-5-10.1782	K02926
Ramli-5-10.1523	K00954
Ramli-5-10.675	K03584
Ramli-5-10.4593
Ramli-5-10.3525
Ramli-5-10.1906	K01588
Ramli-5-10.2445	K07043
Ramli-5-10.2292	K08983
Ramli-5-10.864	K01790
Ramli-5-10.4052	K19416
Ramli-5-10.670	K04567
Ramli-5-10.3676	K00364
Ramli-5-10.4210	K01965
Ramli-5-10.970	K13481
Ramli-5-10.2190	K07391
Ramli-5-10.141	K02372
Ramli-5-10.1069
Ramli-5-10.154	K00285
Ramli-5-10.2817	K02065
Ramli-5-10.3871	K03892
Ramli-5-10.4147
Ramli-5-10.1914
Ramli-5-10.4516	K06190
Ramli-5-10.524	K07007
Ramli-5-10.1546	K02275
Ramli-5-10.4579	K00761
Ramli-5-10.1573	K00609
Ramli-5-10.76	K09919
Ramli-5-10.1939	K00432
Ramli-5-10.3353
Ramli-5-10.2934	K00632
Ramli-5-10.1789	K02950
Ramli-5-10.4286	K01760
Ramli-5-10.4206	K01847
Ramli-5-10.2839	K03117
Ramli-5-10.1910	K00873
Ramli-5-10.1506	K10563
Ramli-5-10.705	K01595
Ramli-5-10.3795	K01915
Ramli-5-10.1920	K03747
Ramli-5-10.43
Ramli-5-10.2816	K00266
Ramli-5-10.140	K00677
Ramli-5-10.1713
Ramli-5-10.261
Ramli-5-10.60
Ramli-5-10.4239	K01807
Ramli-5-10.4253	K21430
Ramli-5-10.2598	K01918
Ramli-5-10.3388	K01918
Ramli-5-10.910	K03324
Ramli-5-10.381
Ramli-5-10.1402
Ramli-5-10.2454
Ramli-5-10.3702	K02283
Ramli-5-10.4348
Ramli-5-10.3550	K03825
Ramli-5-10.2428
Ramli-5-10.855
Ramli-5-10.1719
Ramli-5-10.1934
Ramli-5-10.2944	K11731
Ramli-5-10.3022	K01998
Ramli-5-10.427
Ramli-5-10.3726
Ramli-5-10.3077	K04090
Ramli-5-10.317	K07795
Ramli-5-10.314	K07795
Ramli-5-10.4145
Ramli-5-10.4295	K12410
Ramli-5-10.2238	K09793
Ramli-5-10.1350
Ramli-5-10.2211	K05921
Ramli-5-10.1247	K05396
Ramli-5-10.4473
Ramli-5-10.4151
Ramli-5-10.1898
Ramli-5-10.37	K01998
Ramli-5-10.582
Ramli-5-10.1665
Ramli-5-10.1879
Ramli-5-10.4148	K02450
Ramli-5-10.3990
Ramli-5-10.848
Ramli-5-10.3389	K00606
Ramli-5-10.2599	K00606
Ramli-5-10.857
Ramli-5-10.2225
Ramli-5-10.1802
Ramli-5-10.3994
Ramli-5-10.2046
Ramli-5-10.3986
Ramli-5-10.1663
Ramli-5-10.4431	K03119
Ramli-5-10.186	K03119
Ramli-5-10.3988	K00180
Ramli-5-10.3711	K02279
Ramli-5-10.2921
Ramli-5-10.990	K01032
Ramli-5-10.4108
Ramli-5-10.3299
Ramli-5-10.2452
Ramli-5-10.2408
Ramli-5-10.4287
Ramli-5-10.465	K03785
Ramli-5-10.1223	K07039
Ramli-5-10.4093
Ramli-5-10.2417
Ramli-5-10.2874
Ramli-5-10.1353
Ramli-5-10.2446
Ramli-5-10.3941
Ramli-5-10.343	K03767
Ramli-5-10.259
Ramli-5-10.2076
Ramli-5-10.1971
Ramli-5-10.509
Ramli-5-10.2458	K02010
Ramli-5-10.4402
Ramli-5-10.3933	K11475
Ramli-5-10.2769	K02517
Ramli-5-10.4293
Ramli-5-10.1357
Ramli-5-10.4232
Ramli-5-10.1492
Ramli-5-10.3281
Ramli-5-10.3320
Ramli-5-10.4056	K03561
Ramli-5-10.2922
Ramli-5-10.756	K03321
Ramli-5-10.3838	K21430
Ramli-5-10.4126
Ramli-5-10.2094
Ramli-5-10.4072
Ramli-5-10.1664	K00262
Ramli-5-10.2943	K13778
Ramli-5-10.3599	K21395
Ramli-5-10.746
Ramli-5-10.3684
Ramli-5-10.548
Ramli-5-10.3023	K01997
Ramli-5-10.843
Ramli-5-10.127
Ramli-5-10.4021	K00666
Ramli-5-10.2765
Ramli-5-10.62	K01649
Ramli-5-10.2870
Ramli-5-10.3532	K10253
Ramli-5-10.1508	K02494
Ramli-5-10.2659
Ramli-5-10.1387
Ramli-5-10.2394
Ramli-5-10.560	K06867
Ramli-5-10.80
Ramli-5-10.2405	K01740
Ramli-5-10.1522
Ramli-5-10.656
Ramli-5-10.4082
Ramli-5-10.1099
Ramli-5-10.3719
Ramli-5-10.2375
Ramli-5-10.3528
Ramli-5-10.2933
Ramli-5-10.2719
Ramli-5-10.1270
Ramli-5-10.821
Ramli-5-10.1992	K01915
Ramli-5-10.244
Ramli-5-10.1609
Ramli-5-10.3046
Ramli-5-10.2905
Ramli-5-10.2086	K03320
Ramli-5-10.3710	K02280
Ramli-5-10.1521
Ramli-5-10.4055	K03559
Ramli-5-10.3956	K01708
Ramli-5-10.1033	K02050
Ramli-5-10.4583	K01485
Ramli-5-10.90	K18138
Ramli-5-10.4153
Ramli-5-10.3247
Ramli-5-10.3325
Ramli-5-10.1486
Ramli-5-10.3459	K02563
Ramli-5-10.347
Ramli-5-10.1655
Ramli-5-10.4127	K09792
Ramli-5-10.774	K07112
Ramli-5-10.2161
Ramli-5-10.4302
Ramli-5-10.2048	K03149
Ramli-5-10.364
Ramli-5-10.2970
Ramli-5-10.3537	K00549
Ramli-5-10.1552	K03496
Ramli-5-10.833
Ramli-5-10.1059
Ramli-5-10.1853	K07223
Ramli-5-10.3709
Ramli-5-10.1607	K02858
Ramli-5-10.41	K01118
Ramli-5-10.371
Ramli-5-10.3045
Ramli-5-10.1534
Ramli-5-10.23
Ramli-5-10.3140
Ramli-5-10.3141	K06985
Ramli-5-10.2212	K05921
Ramli-5-10.3674	K10674
Ramli-5-10.2275	K00819
Ramli-5-10.3047	K03092
Ramli-5-10.2162
Ramli-5-10.1771
Ramli-5-10.4333	K10979
Ramli-5-10.1990
Ramli-5-10.3984
Ramli-5-10.2179
Ramli-5-10.1809
Ramli-5-10.3609
Ramli-5-10.4031	K09760
Ramli-5-10.3302	K01179
Ramli-5-10.994	K01640
Ramli-5-10.315	K07793
Ramli-5-10.3298
Ramli-5-10.2750
Ramli-5-10.2054
Ramli-5-10.2081	K07749
Ramli-5-10.1880	K07032
Ramli-5-10.1355
Ramli-5-10.503
Ramli-5-10.3598
Ramli-5-10.126
Ramli-5-10.1949
Ramli-5-10.4439
Ramli-5-10.3644
Ramli-5-10.4487
Ramli-5-10.40
Ramli-5-10.1691
Ramli-5-10.3861
Ramli-5-10.63	K01649
Ramli-5-10.4514
Ramli-5-10.1322
Ramli-5-10.1679
Ramli-5-10.3737	K03455
Ramli-5-10.3078
Ramli-5-10.2036
Ramli-5-10.363
Ramli-5-10.4075
Ramli-5-10.4349
Ramli-5-10.2762
Ramli-5-10.2404	K01854
Ramli-5-10.819	K00666
Ramli-5-10.2030
Ramli-5-10.4086	K00405
Ramli-5-10.1553	K11746
Ramli-5-10.3545	K00449
Ramli-5-10.834	K00981
Ramli-5-10.2123
Ramli-5-10.4503
Ramli-5-10.996
Ramli-5-10.4067	K03594
Ramli-5-10.3937	K01998
Ramli-5-10.1488
Ramli-5-10.3278
Ramli-5-10.3333
Ramli-5-10.4088	K00406
Ramli-5-10.4089
Ramli-5-10.861	K01710
Ramli-5-10.1690
Ramli-5-10.3514	K03805
Ramli-5-10.4469
Ramli-5-10.3310	K01784
Ramli-5-10.1577	K02487
Ramli-5-10.1577	K06596
Ramli-5-10.4085	K00404
Ramli-5-10.2289
Ramli-5-10.3739	K02026
Ramli-5-10.3285
Ramli-5-10.963	K07114
Ramli-5-10.2017	K01611
Ramli-5-10.2160
Ramli-5-10.1453
Ramli-5-10.2315
Ramli-5-10.3989
Ramli-5-10.2459	K02012
Ramli-5-10.2683
Ramli-5-10.3851
Ramli-5-10.3096
Ramli-5-10.3094	K03832
Ramli-5-10.2643	K03832
Ramli-5-10.2004	K02355
Ramli-5-10.2656
Ramli-5-10.4470
Ramli-5-10.2959	K01692
Ramli-5-10.1718
Ramli-5-10.11
Ramli-5-10.912
Ramli-5-10.257	K01578
Ramli-5-10.856
Ramli-5-10.2176	K11741
Ramli-5-10.3104
Ramli-5-10.3103
Ramli-5-10.3205	K03502
Ramli-5-10.993
Ramli-5-10.1673	K00052
Ramli-5-10.578
Ramli-5-10.992
Ramli-5-10.1943
Ramli-5-10.2384	K00383
Ramli-5-10.826	K08319
Ramli-5-10.1252
Ramli-5-10.2876
Ramli-5-10.1085
Ramli-5-10.3183
Ramli-5-10.1084
Ramli-5-10.773	K09004
Ramli-5-10.2049	K03154
Ramli-5-10.1529	K03926
Ramli-5-10.3139	K01785
Ramli-5-10.989
Ramli-5-10.3741	K02027
Ramli-5-10.230	K02016
Ramli-5-10.2475
Ramli-5-10.1243
Ramli-5-10.1246
Ramli-5-10.1230
Ramli-5-10.10
Ramli-5-10.4065	K07336
Ramli-5-10.2018	K00992
Ramli-5-10.2146
Ramli-5-10.44	K15461
Ramli-5-10.3932	K03862
Ramli-5-10.2142
Ramli-5-10.1352	K00058
Ramli-5-10.1860
Ramli-5-10.1494
Ramli-5-10.3322
Ramli-5-10.3283
Ramli-5-10.3703	K02282
Ramli-5-10.4566	K02849
Ramli-5-10.4084
Ramli-5-10.91	K03585
Ramli-5-10.4576	K06915
Ramli-5-10.3276
Ramli-5-10.1483
Ramli-5-10.3329
Ramli-5-10.3025	K01995
Ramli-5-10.233	K02014
Ramli-5-10.3971
Ramli-5-10.1770
Ramli-5-10.3251
Ramli-5-10.3331
Ramli-5-10.1481
Ramli-5-10.226	K00768
Ramli-5-10.3409
Ramli-5-10.4190	K00249
Ramli-5-10.3823
Ramli-5-10.1115
Ramli-5-10.2554	K08319
Ramli-5-10.269	K06902
Ramli-5-10.3972	K00697
Ramli-5-10.207	K07058
Ramli-5-10.3513	K07402
Ramli-5-10.3158	K21105
Ramli-5-10.1031	K02051
Ramli-5-10.1988
Ramli-5-10.2144
Ramli-5-10.2972
Ramli-5-10.3961	K01706
Ramli-5-10.125
Ramli-5-10.2020
Ramli-5-10.2283
Ramli-5-10.2383	K13924
Ramli-5-10.573
Ramli-5-10.4128	K07576
Ramli-5-10.1989	K07010
Ramli-5-10.2543
Ramli-5-10.1401
Ramli-5-10.3740	K02025
Ramli-5-10.452
Ramli-5-10.2379	K09796
Ramli-5-10.3021
Ramli-5-10.3024	K01996
Ramli-5-10.2403
Ramli-5-10.3594
Ramli-5-10.243
Ramli-5-10.1212
Ramli-5-10.4577
Ramli-5-10.1119	K03669
Ramli-5-10.4083	K01533
Ramli-5-10.17
Ramli-5-10.4087	K00407
Ramli-5-10.24	K11209
Ramli-5-10.4099	K07112
Ramli-5-10.3714
Ramli-5-10.4106
Ramli-5-10.4104
Ramli-5-10.726
Ramli-5-10.958
Ramli-5-10.4435	K00344
Ramli-5-10.4541
Ramli-5-10.511	K15577
Ramli-5-10.1503	K06958
Ramli-5-10.1881
Ramli-5-10.2752
Ramli-5-10.2080
Ramli-5-10.1555	K07090
Ramli-5-10.3286
Ramli-5-10.3608	K01790
Ramli-5-10.1032	K02049
Ramli-5-10.2419	K00799
Ramli-5-10.4311	K06996
Ramli-5-10.2380
Ramli-5-10.592	K09781
Ramli-5-10.2462	K00528
Ramli-5-10.1354
Ramli-5-10.4041	K01561
Ramli-5-10.1275
Ramli-5-10.991	K01031
Ramli-5-10.3588	K07552
Ramli-5-10.564	K04750
Ramli-5-10.2473
Ramli-5-10.510	K15576
Ramli-5-10.2191
Ramli-5-10.4314
Ramli-5-10.4023	K00681
Ramli-5-10.562	K00666
Ramli-5-10.4058	K02192
Ramli-5-10.3394	K03321
Ramli-5-10.3991
Ramli-5-10.1462
Ramli-5-10.461	K06889
Ramli-5-10.3963
Ramli-5-10.1945
Ramli-5-10.1097
Ramli-5-10.4098	K07112
Ramli-5-10.3326	K15866
Ramli-5-10.3248	K15866
Ramli-5-10.277
Ramli-5-10.3536	K03885
Ramli-5-10.1120	K03670
Ramli-5-10.121
Ramli-5-10.2467
Ramli-5-10.4353
Ramli-5-10.3334
Ramli-5-10.3273
Ramli-5-10.1487
Ramli-5-10.2727	K09861
Ramli-5-10.231	K02231
Ramli-5-10.191
Ramli-5-10.2406	K06929
Ramli-5-10.3319	K03556
Ramli-5-10.3277	K03556
Ramli-5-10.1475	K03556
Ramli-5-10.959
Ramli-5-10.1324
Ramli-5-10.1799
Ramli-5-10.1554
Ramli-5-10.4101
Ramli-5-10.3962
Ramli-5-10.2175	K00537
Ramli-5-10.4081
Ramli-5-10.1066
Ramli-5-10.2199
Ramli-5-10.4017
Ramli-5-10.952
Ramli-5-10.4472
Ramli-5-10.3171
Ramli-5-10.1822
Ramli-5-10.227	K02232
Ramli-5-10.1672
Ramli-5-10.4154
Ramli-5-10.738	K02654
Ramli-5-10.3700	K12511
Ramli-5-10.2641	K03559
Ramli-5-10.3093	K03559
Ramli-5-10.2490
Ramli-5-10.1244	K07461
Ramli-5-10.1935
Ramli-5-10.1882
Ramli-5-10.1530
Ramli-5-10.747
Ramli-5-10.3673
Ramli-5-10.621
Ramli-5-10.1532
Ramli-5-10.755
Ramli-5-10.198
Ramli-5-10.2169
Ramli-5-10.2173
Ramli-5-10.2141	K10680
Ramli-5-10.4155
Ramli-5-10.4152
Ramli-5-10.3275
Ramli-5-10.3328
Ramli-5-10.1484
Ramli-5-10.2050	K03153
Ramli-5-10.3106	K02034
Ramli-5-10.2784	K01647
Ramli-5-10.3129	K01147
Ramli-5-10.3390	K01579
Ramli-5-10.2600	K01579
Ramli-5-10.2779	K01995
Ramli-5-10.2779	K01998
Ramli-5-10.2504	K02049
Ramli-5-10.2686	K02049
Ramli-5-10.604
Ramli-5-10.1339
Ramli-5-10.4192
Ramli-5-10.3613
Ramli-5-10.671	K04046
Ramli-5-10.3615	K00978
Ramli-5-10.3351
Ramli-5-10.4014	K01995
Ramli-5-10.1349
Ramli-5-10.1326
Ramli-5-10.2950
Ramli-5-10.2948
Ramli-5-10.1330	K02300
Ramli-5-10.1482	K13774
Ramli-5-10.1695
Ramli-5-10.1442
Ramli-5-10.1986	K06910
Ramli-5-10.4495
Ramli-5-10.3593
Ramli-5-10.3332
Ramli-5-10.1480
Ramli-5-10.1051
Ramli-5-10.478
Ramli-5-10.3704
Ramli-5-10.422
Ramli-5-10.2274
Ramli-5-10.3099	K15583
Ramli-5-10.1694
Ramli-5-10.2751	K01577
Ramli-5-10.2075	K01577
Ramli-5-10.3880
Ramli-5-10.1064	K07093
Ramli-5-10.1828
Ramli-5-10.644
Ramli-5-10.4306	K01782
Ramli-5-10.3705
Ramli-5-10.1608
Ramli-5-10.3542
Ramli-5-10.3257
Ramli-5-10.3605
Ramli-5-10.3371
Ramli-5-10.3977
Ramli-5-10.2606
Ramli-5-10.2617
Ramli-5-10.4443
Ramli-5-10.1068	K15371
Ramli-5-10.2228
Ramli-5-10.1094	K00799
Ramli-5-10.3111
Ramli-5-10.3591	K03581
Ramli-5-10.2781	K01999
Ramli-5-10.4448
Ramli-5-10.711
Ramli-5-10.1065
Ramli-5-10.3072
Ramli-5-10.1265
Ramli-5-10.1206	K09990
Ramli-5-10.2732
Ramli-5-10.3975	K00615
Ramli-5-10.28
Ramli-5-10.3612
Ramli-5-10.3965
Ramli-5-10.4444	K16329
Ramli-5-10.251	K20534
Ramli-5-10.1052	K05603
Ramli-5-10.4230	K00065
Ramli-5-10.287
Ramli-5-10.178
Ramli-5-10.3982
Ramli-5-10.322
Ramli-5-10.2148	K00012
Ramli-5-10.1712	K06950
Ramli-5-10.3147
Ramli-5-10.1903
Ramli-5-10.1412	K04750
Ramli-5-10.3193	K04750
Ramli-5-10.703	K01719
Ramli-5-10.239
Ramli-5-10.1222
Ramli-5-10.1333	K15012
Ramli-5-10.416
Ramli-5-10.96	K02050
Ramli-5-10.3473
Ramli-5-10.528
Ramli-5-10.3610
Ramli-5-10.4124
Ramli-5-10.3645	K00059
Ramli-5-10.3780	K00059
Ramli-5-10.1894
Ramli-5-10.419
Ramli-5-10.1043	K02049
Ramli-5-10.1692
Ramli-5-10.3499	K03789
Ramli-5-10.4102	K00948
Ramli-5-10.443
Ramli-5-10.3097
Ramli-5-10.2884	K10914
Ramli-5-10.3603	K21395
Ramli-5-10.3809
Ramli-5-10.4214	K00174
Ramli-5-10.3348
Ramli-5-10.245
Ramli-5-10.3081	K02611
Ramli-5-10.1329	K02299
Ramli-5-10.2385
Ramli-5-10.1207	K09122
Ramli-5-10.3199	K01623
Ramli-5-10.1975
Ramli-5-10.3979
Ramli-5-10.2465	K07020
Ramli-5-10.3443
Ramli-5-10.1456	K10441
Ramli-5-10.2374	K12262
Ramli-5-10.1045	K02051
Ramli-5-10.4586	K03772
Ramli-5-10.639	K02019
Ramli-5-10.224	K02226
Ramli-5-10.2573	K01714
Ramli-5-10.2778	K01996
Ramli-5-10.2301	K01561
Ramli-5-10.4588
Ramli-5-10.3196
Ramli-5-10.1444
Ramli-5-10.3426
Ramli-5-10.2724	K06867
Ramli-5-10.291	K17324
Ramli-5-10.4215	K00175
Ramli-5-10.4377	K07666
Ramli-5-10.4185
Ramli-5-10.4468	K09981
Ramli-5-10.3478
Ramli-5-10.2577	K18889
Ramli-5-10.1292
Ramli-5-10.396
Ramli-5-10.3260	K13979
Ramli-5-10.3753
Ramli-5-10.2001
Ramli-5-10.268	K01776
Ramli-5-10.476	K03446
Ramli-5-10.4105
Ramli-5-10.290	K17325
Ramli-5-10.4090	K09926
Ramli-5-10.762
Ramli-5-10.574
Ramli-5-10.1389	K07001
Ramli-5-10.576
Ramli-5-10.1049	K09975
Ramli-5-10.4386
Ramli-5-10.4414
Ramli-5-10.4312
Ramli-5-10.4015	K01996
Ramli-5-10.316	K07794
Ramli-5-10.1459
Ramli-5-10.4216
Ramli-5-10.3065	K09984
Ramli-5-10.3133
Ramli-5-10.1241
Ramli-5-10.3295	K07646
Ramli-5-10.1683
Ramli-5-10.306	K03929
Ramli-5-10.1429	K03929
Ramli-5-10.2783
Ramli-5-10.355
Ramli-5-10.597
Ramli-5-10.4233
Ramli-5-10.3492	K09165
Ramli-5-10.3398
Ramli-5-10.253
Ramli-5-10.1886
Ramli-5-10.3701	K12510
Ramli-5-10.2780	K01997
Ramli-5-10.4543	K02618
Ramli-5-10.2282
Ramli-5-10.1173	K01995
Ramli-5-10.4546	K01995
Ramli-5-10.1253
Ramli-5-10.4401	K03088
Ramli-5-10.1991
Ramli-5-10.1447
Ramli-5-10.536
Ramli-5-10.3958
Ramli-5-10.2057
Ramli-5-10.321	K07080
Ramli-5-10.1327	K02297
Ramli-5-10.4304
Ramli-5-10.2341
Ramli-5-10.194
Ramli-5-10.1476
Ramli-5-10.3324
Ramli-5-10.1671
Ramli-5-10.2227
Ramli-5-10.1093
Ramli-5-10.1060
Ramli-5-10.3882	K07787
Ramli-5-10.603	K01933
Ramli-5-10.3877
Ramli-5-10.1238
Ramli-5-10.618	K00058
Ramli-5-10.1804	K18480
Ramli-5-10.4531
Ramli-5-10.2376
Ramli-5-10.3721	K03657
Ramli-5-10.3122	K21071
Ramli-5-10.1297
Ramli-5-10.3134
Ramli-5-10.2628
Ramli-5-10.2647
Ramli-5-10.2613	K00681
Ramli-5-10.2605	K00681
Ramli-5-10.2426
Ramli-5-10.3744
Ramli-5-10.1334
Ramli-5-10.3651	K05845
Ramli-5-10.3651	K05846
Ramli-5-10.3100	K15582
Ramli-5-10.3149	K04561
Ramli-5-10.288	K17323
Ramli-5-10.3223
Ramli-5-10.1299
Ramli-5-10.3745
Ramli-5-10.2786	K11921
Ramli-5-10.3713
Ramli-5-10.620
Ramli-5-10.891	K19340
Ramli-5-10.329	K19340
Ramli-5-10.575
Ramli-5-10.894	K00376
Ramli-5-10.325	K00376
Ramli-5-10.1449
Ramli-5-10.4066	K16090
Ramli-5-10.2985	K03746
Ramli-5-10.1113	K03746
Ramli-5-10.1825	K02274
Ramli-5-10.2811
Ramli-5-10.2897
Ramli-5-10.1454
Ramli-5-10.311
Ramli-5-10.3531
Ramli-5-10.3957
Ramli-5-10.2051	K03147
Ramli-5-10.2370	K22468
Ramli-5-10.4424	K22468
Ramli-5-10.569
Ramli-5-10.1266
Ramli-5-10.330	K19341
Ramli-5-10.890	K19341
Ramli-5-10.3221
Ramli-5-10.1282
Ramli-5-10.3241	K03642
Ramli-5-10.2163
Ramli-5-10.3867
Ramli-5-10.2736
Ramli-5-10.1046	K01745
Ramli-5-10.4327
Ramli-5-10.4010
Ramli-5-10.2378	K02014
Ramli-5-10.319	K07649
Ramli-5-10.1637
Ramli-5-10.1331	K14998
Ramli-5-10.4563
Ramli-5-10.1742	K06872
Ramli-5-10.2754
Ramli-5-10.2078
Ramli-5-10.3101	K15581
Ramli-5-10.714	K01692
Ramli-5-10.4002
Ramli-5-10.3885
Ramli-5-10.2546
Ramli-5-10.1209
Ramli-5-10.920
Ramli-5-10.2304
Ramli-5-10.3190	K05349
Ramli-5-10.3168	K05349
Ramli-5-10.4303
Ramli-5-10.3438	K13953
Ramli-5-10.3642
Ramli-5-10.1963
Ramli-5-10.3775
Ramli-5-10.3105	K02033
Ramli-5-10.1381
Ramli-5-10.862	K00067
Ramli-5-10.2523
Ramli-5-10.354
Ramli-5-10.616	K00480
Ramli-5-10.4193
Ramli-5-10.3869	K03741
Ramli-5-10.3964	K18981
Ramli-5-10.2067	K01608
Ramli-5-10.3677
Ramli-5-10.1827	K02276
Ramli-5-10.3590	K03582
Ramli-5-10.3136
Ramli-5-10.2939	K07001
Ramli-5-10.4400
Ramli-5-10.2194
Ramli-5-10.3477	K02077
Ramli-5-10.3476	K02075
Ramli-5-10.1952
Ramli-5-10.1393	K06889
Ramli-5-10.3270	K01130
Ramli-5-10.1565	K01130
Ramli-5-10.3631
Ramli-5-10.2066	K01816
Ramli-5-10.2859
Ramli-5-10.4551	K01999
Ramli-5-10.1170	K01999
Ramli-5-10.3879
Ramli-5-10.1684
Ramli-5-10.2288	K03392
Ramli-5-10.2128
Ramli-5-10.3396
Ramli-5-10.1277
Ramli-5-10.1385
Ramli-5-10.4436
Ramli-5-10.1010	K02031
Ramli-5-10.1047	K01712
Ramli-5-10.4013	K01998
Ramli-5-10.470	K09969
Ramli-5-10.2735
Ramli-5-10.1171	K01997
Ramli-5-10.4548	K01997
Ramli-5-10.2625
Ramli-5-10.2649
Ramli-5-10.4547	K01998
Ramli-5-10.1172	K01998
Ramli-5-10.846
Ramli-5-10.3083	K02613
Ramli-5-10.3402	K15511
Ramli-5-10.3344
Ramli-5-10.209	K01061
Ramli-5-10.1730
Ramli-5-10.2904	K16011
Ramli-5-10.3307
Ramli-5-10.3614
Ramli-5-10.160
Ramli-5-10.1720	K09122
Ramli-5-10.3224
Ramli-5-10.3230
Ramli-5-10.4209
Ramli-5-10.451
Ramli-5-10.2147	K08678
Ramli-5-10.1003	K05794
Ramli-5-10.4380
Ramli-5-10.3706
Ramli-5-10.3976	K00615
Ramli-5-10.4430	K03556
Ramli-5-10.1044	K02050
Ramli-5-10.1826	K02276
Ramli-5-10.4011	K01999
Ramli-5-10.889	K19342
Ramli-5-10.331	K19342
Ramli-5-10.4012	K01997
Ramli-5-10.1386	K20757
Ramli-5-10.1048	K05836
Ramli-5-10.2366
Ramli-5-10.3397
Ramli-5-10.1829
Ramli-5-10.3641
Ramli-5-10.1921
Ramli-5-10.517
Ramli-5-10.759	K01075
Ramli-5-10.4326	K01692
Ramli-5-10.2387	K13821
Ramli-5-10.3589	K03583
Ramli-5-10.2879	K22252
Ramli-5-10.3297
Ramli-5-10.964
Ramli-5-10.2945	K13777
Ramli-5-10.2134	K07027
Ramli-5-10.4213
Ramli-5-10.3538
Ramli-5-10.1341
Ramli-5-10.640	K02017
Ramli-5-10.515	K03413
Ramli-5-10.286	K17321
Ramli-5-10.3955
Ramli-5-10.2864
Ramli-5-10.2007	K06911
Ramli-5-10.3305
Ramli-5-10.202
Ramli-5-10.3038	K07303
Ramli-5-10.1338	K03333
Ramli-5-10.3026	K07152
Ramli-5-10.2951
Ramli-5-10.2949
Ramli-5-10.3720
Ramli-5-10.4301
Ramli-5-10.2880	K01711
Ramli-5-10.2247	K03559
Ramli-5-10.3601	K21394
Ramli-5-10.2785	K04098
Ramli-5-10.557
Ramli-5-10.4194
Ramli-5-10.4064	K16422
Ramli-5-10.961
Ramli-5-10.3155
Ramli-5-10.2237	K01560
Ramli-5-10.1862
Ramli-5-10.97	K02049
Ramli-5-10.1061
Ramli-5-10.3434
Ramli-5-10.3073	K06199
Ramli-5-10.3696
Ramli-5-10.3910
Ramli-5-10.2687	K02050
Ramli-5-10.2505	K02050
Ramli-5-10.2916	K03413
Ramli-5-10.3266	K15509
Ramli-5-10.3652
Ramli-5-10.1681
Ramli-5-10.2675	K07058
Ramli-5-10.1457	K10440
Ramli-5-10.3233
Ramli-5-10.1342
Ramli-5-10.2734
Ramli-5-10.3207	K07258
Ramli-5-10.1328	K02298
Ramli-5-10.1458	K10439
Ramli-5-10.823
Ramli-5-10.546
Ramli-5-10.1967	K01768
Ramli-5-10.3604	K00014
Ramli-5-10.4307	K00626
Ramli-5-10.4309
Ramli-5-10.4557	K00459
Ramli-5-10.1455
Ramli-5-10.3881	K07798
Ramli-5-10.54	K00941
Ramli-5-10.2386
Ramli-5-10.3534
Ramli-5-10.2733
Ramli-5-10.935
Ramli-5-10.4016	K00141
Ramli-5-10.1391
Ramli-5-10.26	K03192
Ramli-5-10.2730
Ramli-5-10.4384
Ramli-5-10.3237
Ramli-5-10.893	K19339
Ramli-5-10.326	K19339
Ramli-5-10.1050	K01468
Ramli-5-10.388
