contig contig_geneID GC Genome
Ga0182890_107 Ga0182890_1077 0.393 121960.assembled.gff
Ga0182890_107 Ga0182890_1078 0.348 121960.assembled.gff
Ga0182890_107 Ga0182890_1079 0.403 121960.assembled.gff
Ga0182890_107 Ga0182890_10710 0.409 121960.assembled.gff
Ga0182890_107 Ga0182890_10711 0.388 121960.assembled.gff
Ga0182890_107 Ga0182890_10712 0.357 121960.assembled.gff
Ga0182890_107 Ga0182890_10713 0.368 121960.assembled.gff
Ga0182890_107 Ga0182890_10714 0.377 121960.assembled.gff
Ga0182890_107 Ga0182890_10715 0.33 121960.assembled.gff
Ga0182890_107 Ga0182890_10716 0.347 121960.assembled.gff
Ga0182890_107 Ga0182890_10717 0.407 121960.assembled.gff
Ga0182890_107 Ga0182890_10718 0.353 121960.assembled.gff
Ga0182890_107 Ga0182890_10719 0.351 121960.assembled.gff
Ga0182890_107 Ga0182890_10720 0.356 121960.assembled.gff
Ga0182890_107 Ga0182890_10721 0.372 121960.assembled.gff
Ga0182890_107 Ga0182890_10722 0.301 121960.assembled.gff
Ga0182890_107 Ga0182890_10723 0.364 121960.assembled.gff
Ga0182890_107 Ga0182890_10724 0.346 121960.assembled.gff
Ga0182890_107 Ga0182890_10725 0.351 121960.assembled.gff
Ga0182890_107 Ga0182890_10726 0.341 121960.assembled.gff
Ga0182890_107 Ga0182890_10727 0.341 121960.assembled.gff
Ga0182890_107 Ga0182890_10728 0.333 121960.assembled.gff
Ga0182890_107 Ga0182890_10729 0.331 121960.assembled.gff
Ga0182890_107 Ga0182890_10730 0.337 121960.assembled.gff
Ga0182890_107 Ga0182890_10731 0.314 121960.assembled.gff
Ga0182890_107 Ga0182890_10732 0.277 121960.assembled.gff
Ga0182890_107 Ga0182890_10733 0.325 121960.assembled.gff
Ga0182890_107 Ga0182890_10734 0.335 121960.assembled.gff
Ga0182890_107 Ga0182890_10735 0.349 121960.assembled.gff
Ga0182890_107 Ga0182890_10736 0.349 121960.assembled.gff
Ga0182890_107 Ga0182890_10737 0.362 121960.assembled.gff
Ga0182890_107 Ga0182890_10738 0.373 121960.assembled.gff
Ga0182890_107 Ga0182890_10739 0.327 121960.assembled.gff
Ga0182890_107 Ga0182890_10740 0.315 121960.assembled.gff
Ga0182890_107 Ga0182890_10741 0.374 121960.assembled.gff
Ga0182890_107 Ga0182890_10742 0.346 121960.assembled.gff
Ga0182890_107 Ga0182890_10743 0.336 121960.assembled.gff
Ga0182890_107 Ga0182890_10744 0.313 121960.assembled.gff
Ga0182890_107 Ga0182890_10745 0.365 121960.assembled.gff
Ga0182890_107 Ga0182890_10746 0.348 121960.assembled.gff
Ga0182890_107 Ga0182890_10747 0.365 121960.assembled.gff
Ga0182890_107 Ga0182890_10748 0.324 121960.assembled.gff
Ga0182890_107 Ga0182890_10749 0.366 121960.assembled.gff
Ga0182890_107 Ga0182890_10750 0.372 121960.assembled.gff
Ga0182890_107 Ga0182890_10751 0.339 121960.assembled.gff
Ga0182890_107 Ga0182890_10752 0.301 121960.assembled.gff
Ga0182890_107 Ga0182890_10753 0.379 121960.assembled.gff
Ga0182890_107 Ga0182890_10754 0.331 121960.assembled.gff
Ga0182890_107 Ga0182890_10755 0.341 121960.assembled.gff
Ga0182890_107 Ga0182890_10756 0.361 121960.assembled.gff
Ga0182890_107 Ga0182890_10757 0.364 121960.assembled.gff
Ga0182890_107 Ga0182890_10758 0.376 121960.assembled.gff
Ga0182890_107 Ga0182890_10759 0.297 121960.assembled.gff
Ga0182890_107 Ga0182890_10760 0.336 121960.assembled.gff
Ga0182890_107 Ga0182890_10761 0.363 121960.assembled.gff
Ga0182890_107 Ga0182890_10762 0.29 121960.assembled.gff
Ga0182890_107 Ga0182890_10763 0.362 121960.assembled.gff
Ga0182890_107 Ga0182890_10764 0.354 121960.assembled.gff
Ga0182890_107 Ga0182890_10765 0.351 121960.assembled.gff
Ga0182890_107 Ga0182890_10766 0.361 121960.assembled.gff
Ga0182890_107 Ga0182890_10767 0.355 121960.assembled.gff
Ga0182890_107 Ga0182890_10768 0.354 121960.assembled.gff
Ga0182890_107 Ga0182890_10769 0.331 121960.assembled.gff
Ga0182890_107 Ga0182890_10770 0.354 121960.assembled.gff
Ga0182890_107 Ga0182890_10771 0.344 121960.assembled.gff
Ga0182890_107 Ga0182890_10772 0.376 121960.assembled.gff
Ga0182890_107 Ga0182890_10773 0.354 121960.assembled.gff
Ga0182890_107 Ga0182890_10774 0.382 121960.assembled.gff
Ga0182890_107 Ga0182890_10775 0.345 121960.assembled.gff
Ga0182890_107 Ga0182890_10776 0.358 121960.assembled.gff
Ga0182890_107 Ga0182890_10777 0.279 121960.assembled.gff
Ga0182890_107 Ga0182890_10778 0.297 121960.assembled.gff
Ga0182890_107 Ga0182890_10779 0.345 121960.assembled.gff
Ga0182890_107 Ga0182890_10780 0.333 121960.assembled.gff
Ga0182890_107 Ga0182890_10781 0.361 121960.assembled.gff
Ga0182890_107 Ga0182890_10782 0.359 121960.assembled.gff
Ga0182890_107 Ga0182890_10783 0.302 121960.assembled.gff
Ga0182890_107 Ga0182890_10784 0.347 121960.assembled.gff
Ga0182890_107 Ga0182890_10785 0.349 121960.assembled.gff
Ga0182890_107 Ga0182890_10786 0.371 121960.assembled.gff
Ga0182890_107 Ga0182890_10787 0.341 121960.assembled.gff
Ga0182890_107 Ga0182890_10788 0.324 121960.assembled.gff
Ga0182890_107 Ga0182890_10789 0.313 121960.assembled.gff
Ga0182890_107 Ga0182890_10790 0.35 121960.assembled.gff
Ga0182890_107 Ga0182890_10791 0.367 121960.assembled.gff
Ga0182890_107 Ga0182890_10792 0.376 121960.assembled.gff
Ga0182890_107 Ga0182890_10793 0.322 121960.assembled.gff
Ga0182890_107 Ga0182890_10794 0.317 121960.assembled.gff
Ga0182890_107 Ga0182890_10795 0.372 121960.assembled.gff
Ga0182890_107 Ga0182890_10796 0.331 121960.assembled.gff
Ga0182890_107 Ga0182890_10797 0.366 121960.assembled.gff
Ga0182890_107 Ga0182890_10798 0.34 121960.assembled.gff
Ga0182890_107 Ga0182890_10799 0.313 121960.assembled.gff
Ga0182890_107 Ga0182890_107100 0.324 121960.assembled.gff
Ga0182890_107 Ga0182890_107101 0.369 121960.assembled.gff
Ga0182890_107 Ga0182890_107102 0.256 121960.assembled.gff
Ga0182890_107 Ga0182890_107103 0.392 121960.assembled.gff
Ga0182890_107 Ga0182890_107104 0.362 121960.assembled.gff
Ga0182890_107 Ga0182890_107105 0.365 121960.assembled.gff
Ga0182890_107 Ga0182890_107106 0.332 121960.assembled.gff
Ga0182890_107 Ga0182890_107107 0.348 121960.assembled.gff
Ga0182890_107 Ga0182890_107108 0.316 121960.assembled.gff
Ga0182890_107 Ga0182890_107109 0.312 121960.assembled.gff
Ga0182890_107 Ga0182890_107110 0.341 121960.assembled.gff
Ga0182890_107 Ga0182890_107111 0.344 121960.assembled.gff
Ga0182890_107 Ga0182890_107112 0.333 121960.assembled.gff
Ga0182890_107 Ga0182890_107113 0.36 121960.assembled.gff
Ga0182890_107 Ga0182890_107114 0.322 121960.assembled.gff
Ga0182890_107 Ga0182890_107115 0.347 121960.assembled.gff
Ga0182890_107 Ga0182890_107116 0.321 121960.assembled.gff
Ga0182890_107 Ga0182890_107117 0.319 121960.assembled.gff
Ga0182890_107 Ga0182890_107118 0.325 121960.assembled.gff
Ga0182890_107 Ga0182890_107119 0.318 121960.assembled.gff
Ga0182890_107 Ga0182890_107120 0.378 121960.assembled.gff
Ga0182890_107 Ga0182890_107121 0.352 121960.assembled.gff
Ga0182890_107 Ga0182890_107122 0.329 121960.assembled.gff
Ga0182890_107 Ga0182890_107123 0.342 121960.assembled.gff
Ga0182890_107 Ga0182890_107124 0.325 121960.assembled.gff
Ga0182890_107 Ga0182890_107125 0.306 121960.assembled.gff
Ga0182890_107 Ga0182890_107126 0.343 121960.assembled.gff
Ga0182890_107 Ga0182890_107128 0.335 121960.assembled.gff
Ga0182890_107 Ga0182890_107129 0.347 121960.assembled.gff
Ga0182890_107 Ga0182890_107130 0.322 121960.assembled.gff
Ga0182890_107 Ga0182890_107131 0.331 121960.assembled.gff
Ga0182890_107 Ga0182890_107132 0.329 121960.assembled.gff
Ga0182890_107 Ga0182890_107133 0.298 121960.assembled.gff
Ga0182890_107 Ga0182890_107134 0.28 121960.assembled.gff
Ga0182890_107 Ga0182890_107135 0.313 121960.assembled.gff
Ga0182890_107 Ga0182890_107136 0.338 121960.assembled.gff
Ga0182890_107 Ga0182890_107137 0.354 121960.assembled.gff
Ga0182890_107 Ga0182890_107138 0.36 121960.assembled.gff
Ga0182890_107 Ga0182890_107139 0.342 121960.assembled.gff
Ga0182890_107 Ga0182890_107140 0.346 121960.assembled.gff
Ga0182890_107 Ga0182890_107141 0.345 121960.assembled.gff
Ga0182890_107 Ga0182890_107142 0.336 121960.assembled.gff
Ga0182890_107 Ga0182890_107143 0.327 121960.assembled.gff
Ga0182890_107 Ga0182890_107144 0.345 121960.assembled.gff
Ga0182890_107 Ga0182890_107145 0.326 121960.assembled.gff
Ga0182890_107 Ga0182890_107146 0.34 121960.assembled.gff
Ga0182890_107 Ga0182890_107147 0.327 121960.assembled.gff
Ga0182890_107 Ga0182890_107148 0.331 121960.assembled.gff
Ga0182890_107 Ga0182890_107149 0.323 121960.assembled.gff
Ga0182890_107 Ga0182890_107150 0.319 121960.assembled.gff
Ga0182890_107 Ga0182890_107151 0.301 121960.assembled.gff
Ga0182890_107 Ga0182890_107152 0.342 121960.assembled.gff
Ga0182890_107 Ga0182890_107153 0.374 121960.assembled.gff
Ga0182890_107 Ga0182890_107154 0.354 121960.assembled.gff
Ga0182890_107 Ga0182890_107155 0.354 121960.assembled.gff
Ga0182890_107 Ga0182890_107156 0.377 121960.assembled.gff
Ga0182890_107 Ga0182890_107157 0.327 121960.assembled.gff
Ga0182890_107 Ga0182890_107158 0.324 121960.assembled.gff
Ga0182890_107 Ga0182890_107159 0.302 121960.assembled.gff
Ga0182890_107 Ga0182890_107160 0.305 121960.assembled.gff
Ga0182890_107 Ga0182890_107161 0.305 121960.assembled.gff
Ga0182890_107 Ga0182890_107162 0.356 121960.assembled.gff
Ga0182890_107 Ga0182890_107163 0.386 121960.assembled.gff
Ga0182890_107 Ga0182890_107164 0.314 121960.assembled.gff
Ga0182890_107 Ga0182890_107165 0.35 121960.assembled.gff
Ga0182890_107 Ga0182890_107166 0.377 121960.assembled.gff
Ga0182890_107 Ga0182890_107167 0.331 121960.assembled.gff
Ga0182890_107 Ga0182890_107168 0.247 121960.assembled.gff
Ga0182890_107 Ga0182890_107169 0.355 121960.assembled.gff
Ga0182890_107 Ga0182890_107170 0.362 121960.assembled.gff
Ga0182890_107 Ga0182890_107171 0.377 121960.assembled.gff
Ga0182890_107 Ga0182890_107172 0.367 121960.assembled.gff
Ga0182890_107 Ga0182890_107173 0.327 121960.assembled.gff
Ga0182890_107 Ga0182890_107174 0.323 121960.assembled.gff
Ga0182890_107 Ga0182890_107175 0.308 121960.assembled.gff
Ga0182890_107 Ga0182890_107176 0.321 121960.assembled.gff
Ga0182890_107 Ga0182890_107177 0.333 121960.assembled.gff
Ga0182890_107 Ga0182890_107178 0.353 121960.assembled.gff
Ga0182890_107 Ga0182890_107179 0.354 121960.assembled.gff
Ga0182890_107 Ga0182890_107180 0.385 121960.assembled.gff
Ga0182890_107 Ga0182890_107181 0.346 121960.assembled.gff
Ga0182890_107 Ga0182890_107182 0.281 121960.assembled.gff
Ga0182890_107 Ga0182890_107183 0.378 121960.assembled.gff
Ga0182890_107 Ga0182890_107184 0.333 121960.assembled.gff
Ga0182890_107 Ga0182890_107185 0.323 121960.assembled.gff
Ga0182890_107 Ga0182890_107186 0.355 121960.assembled.gff
Ga0182890_107 Ga0182890_107187 0.224 121960.assembled.gff
Ga0182890_107 Ga0182890_107188 0.356 121960.assembled.gff
Ga0182890_107 Ga0182890_107189 0.342 121960.assembled.gff
Ga0182890_107 Ga0182890_107190 0.42 121960.assembled.gff
Ga0182890_107 Ga0182890_107191 0.242 121960.assembled.gff
Ga0182890_107 Ga0182890_107192 0.355 121960.assembled.gff
Ga0182890_107 Ga0182890_107193 0.339 121960.assembled.gff
Ga0182890_107 Ga0182890_107194 0.34 121960.assembled.gff
Ga0182890_107 Ga0182890_107195 0.358 121960.assembled.gff
Ga0182890_107 Ga0182890_107196 0.335 121960.assembled.gff
Ga0182890_107 Ga0182890_107197 0.365 121960.assembled.gff
Ga0182890_107 Ga0182890_107198 0.362 121960.assembled.gff
Ga0182890_107 Ga0182890_107199 0.32 121960.assembled.gff
Ga0182890_107 Ga0182890_107200 0.327 121960.assembled.gff
Ga0182890_107 Ga0182890_107201 0.361 121960.assembled.gff
Ga0182890_107 Ga0182890_107202 0.382 121960.assembled.gff
Ga0182890_107 Ga0182890_107203 0.346 121960.assembled.gff
Ga0182890_107 Ga0182890_107204 0.366 121960.assembled.gff
Ga0182890_107 Ga0182890_107205 0.354 121960.assembled.gff
Ga0182890_107 Ga0182890_107206 0.294 121960.assembled.gff
Ga0182890_107 Ga0182890_107207 0.31 121960.assembled.gff
Ga0182890_107 Ga0182890_107208 0.35 121960.assembled.gff
Ga0182890_107 Ga0182890_107209 0.343 121960.assembled.gff
Ga0182890_107 Ga0182890_107210 0.315 121960.assembled.gff
Ga0182890_107 Ga0182890_107211 0.337 121960.assembled.gff
Ga0182890_107 Ga0182890_107212 0.323 121960.assembled.gff
Ga0182890_107 Ga0182890_107213 0.41 121960.assembled.gff
Ga0182890_107 Ga0182890_107214 0.355 121960.assembled.gff
Ga0182890_107 Ga0182890_107215 0.343 121960.assembled.gff
Ga0182890_107 Ga0182890_107216 0.366 121960.assembled.gff
Ga0182890_107 Ga0182890_107217 0.343 121960.assembled.gff
Ga0182890_107 Ga0182890_107218 0.324 121960.assembled.gff
Ga0182890_107 Ga0182890_107219 0.346 121960.assembled.gff
Ga0182890_107 Ga0182890_107220 0.352 121960.assembled.gff
Ga0182890_107 Ga0182890_107221 0.343 121960.assembled.gff
Ga0182890_107 Ga0182890_107222 0.341 121960.assembled.gff
Ga0182890_107 Ga0182890_107223 0.357 121960.assembled.gff
Ga0182890_107 Ga0182890_107224 0.372 121960.assembled.gff
Ga0182890_107 Ga0182890_107225 0.36 121960.assembled.gff
Ga0182890_107 Ga0182890_107226 0.295 121960.assembled.gff
Ga0182890_107 Ga0182890_107227 0.383 121960.assembled.gff
Ga0182890_107 Ga0182890_107228 0.365 121960.assembled.gff
Ga0182890_107 Ga0182890_107229 0.314 121960.assembled.gff
Ga0182890_107 Ga0182890_107230 0.364 121960.assembled.gff
Ga0182890_107 Ga0182890_107231 0.348 121960.assembled.gff
Ga0182890_107 Ga0182890_107232 0.297 121960.assembled.gff
Ga0182890_107 Ga0182890_107233 0.37 121960.assembled.gff
Ga0182890_107 Ga0182890_107234 0.362 121960.assembled.gff
Ga0182890_107 Ga0182890_107235 0.306 121960.assembled.gff
Ga0182890_107 Ga0182890_107236 0.409 121960.assembled.gff
Ga0182890_107 Ga0182890_107237 0.332 121960.assembled.gff
Ga0182890_107 Ga0182890_107238 0.374 121960.assembled.gff
Ga0182890_107 Ga0182890_107239 0.354 121960.assembled.gff
Ga0182890_107 Ga0182890_107240 0.352 121960.assembled.gff
Ga0182890_107 Ga0182890_107241 0.342 121960.assembled.gff
Ga0182890_107 Ga0182890_107242 0.326 121960.assembled.gff
Ga0182890_107 Ga0182890_107243 0.325 121960.assembled.gff
Ga0182890_107 Ga0182890_107244 0.352 121960.assembled.gff
Ga0182890_107 Ga0182890_107245 0.323 121960.assembled.gff
Ga0182890_107 Ga0182890_107246 0.307 121960.assembled.gff
Ga0182890_107 Ga0182890_107247 0.405 121960.assembled.gff
Ga0182890_107 Ga0182890_107248 0.317 121960.assembled.gff
Ga0182890_107 Ga0182890_107249 0.347 121960.assembled.gff
Ga0182890_107 Ga0182890_107250 0.302 121960.assembled.gff
Ga0182890_107 Ga0182890_107251 0.358 121960.assembled.gff
Ga0182890_107 Ga0182890_107252 0.329 121960.assembled.gff
Ga0182890_107 Ga0182890_107253 0.328 121960.assembled.gff
Ga0182890_107 Ga0182890_107254 0.31 121960.assembled.gff
Ga0182890_107 Ga0182890_107255 0.386 121960.assembled.gff
Ga0182890_107 Ga0182890_107256 0.387 121960.assembled.gff
Ga0182890_107 Ga0182890_107257 0.352 121960.assembled.gff
Ga0182890_107 Ga0182890_107258 0.374 121960.assembled.gff
Ga0182890_107 Ga0182890_107259 0.37 121960.assembled.gff
Ga0182890_107 Ga0182890_107260 0.335 121960.assembled.gff
Ga0182890_107 Ga0182890_107261 0.396 121960.assembled.gff
Ga0182890_107 Ga0182890_107262 0.362 121960.assembled.gff
Ga0182890_107 Ga0182890_107263 0.319 121960.assembled.gff
Ga0182890_107 Ga0182890_107264 0.341 121960.assembled.gff
Ga0182890_107 Ga0182890_107265 0.347 121960.assembled.gff
Ga0182890_107 Ga0182890_107266 0.327 121960.assembled.gff
Ga0182890_107 Ga0182890_107267 0.358 121960.assembled.gff
Ga0182890_107 Ga0182890_107268 0.359 121960.assembled.gff
Ga0182890_107 Ga0182890_107269 0.359 121960.assembled.gff
Ga0182890_107 Ga0182890_107270 0.385 121960.assembled.gff
Ga0182890_107 Ga0182890_107271 0.312 121960.assembled.gff
Ga0182890_107 Ga0182890_107272 0.363 121960.assembled.gff
Ga0182890_107 Ga0182890_107273 0.36 121960.assembled.gff
Ga0182890_107 Ga0182890_107274 0.365 121960.assembled.gff
Ga0182890_107 Ga0182890_107275 0.361 121960.assembled.gff
Ga0182890_107 Ga0182890_107276 0.342 121960.assembled.gff
Ga0182890_107 Ga0182890_107277 0.359 121960.assembled.gff
Ga0182890_107 Ga0182890_107278 0.338 121960.assembled.gff
Ga0182890_107 Ga0182890_107279 0.352 121960.assembled.gff
Ga0182890_107 Ga0182890_107280 0.362 121960.assembled.gff
Ga0182890_107 Ga0182890_107281 0.344 121960.assembled.gff
Ga0182890_107 Ga0182890_107282 0.366 121960.assembled.gff
Ga0182890_107 Ga0182890_107283 0.364 121960.assembled.gff
Ga0182890_107 Ga0182890_107284 0.344 121960.assembled.gff
Ga0182890_107 Ga0182890_107285 0.269 121960.assembled.gff
Ga0182890_107 Ga0182890_107286 0.367 121960.assembled.gff
Ga0182890_107 Ga0182890_107287 0.375 121960.assembled.gff
Ga0182890_107 Ga0182890_107288 0.34 121960.assembled.gff
Ga0182890_107 Ga0182890_107289 0.342 121960.assembled.gff
Ga0182890_107 Ga0182890_107290 0.343 121960.assembled.gff
Ga0182890_107 Ga0182890_107291 0.35 121960.assembled.gff
Ga0182890_107 Ga0182890_107292 0.41 121960.assembled.gff
Ga0182890_107 Ga0182890_107293 0.366 121960.assembled.gff
Ga0182890_107 Ga0182890_107294 0.357 121960.assembled.gff
Ga0182890_107 Ga0182890_107295 0.323 121960.assembled.gff
Ga0182890_107 Ga0182890_107296 0.389 121960.assembled.gff
Ga0182890_107 Ga0182890_107297 0.273 121960.assembled.gff
Ga0182890_107 Ga0182890_107298 0.352 121960.assembled.gff
Ga0182890_107 Ga0182890_107299 0.361 121960.assembled.gff
Ga0182890_107 Ga0182890_107300 0.347 121960.assembled.gff
Ga0182890_107 Ga0182890_107301 0.347 121960.assembled.gff
Ga0182890_107 Ga0182890_107302 0.343 121960.assembled.gff
Ga0182890_107 Ga0182890_107303 0.343 121960.assembled.gff
Ga0182890_107 Ga0182890_107304 0.337 121960.assembled.gff
Ga0182890_107 Ga0182890_107305 0.337 121960.assembled.gff
Ga0182890_107 Ga0182890_107310 0.398 121960.assembled.gff
Ga0182890_107 Ga0182890_107312 0.313 121960.assembled.gff
Ga0182890_107 Ga0182890_107313 0.332 121960.assembled.gff
Ga0182890_107 Ga0182890_107314 0.357 121960.assembled.gff
Ga0182890_107 Ga0182890_107315 0.286 121960.assembled.gff
Ga0182890_107 Ga0182890_107316 0.33 121960.assembled.gff
Ga0182890_107 Ga0182890_107317 0.377 121960.assembled.gff
Ga0182890_107 Ga0182890_107318 0.306 121960.assembled.gff
Ga0182890_107 Ga0182890_107319 0.352 121960.assembled.gff
Ga0182890_107 Ga0182890_107320 0.352 121960.assembled.gff
Ga0182890_107 Ga0182890_107321 0.35 121960.assembled.gff
Ga0182890_107 Ga0182890_107322 0.399 121960.assembled.gff
Ga0182890_107 Ga0182890_107323 0.411 121960.assembled.gff
Ga0182890_107 Ga0182890_107324 0.388 121960.assembled.gff
Ga0182890_107 Ga0182890_107325 0.338 121960.assembled.gff
Ga0182890_107 Ga0182890_107326 0.39 121960.assembled.gff
Ga0182890_107 Ga0182890_107327 0.357 121960.assembled.gff
Ga0182890_107 Ga0182890_107328 0.35 121960.assembled.gff
Ga0182890_107 Ga0182890_107329 0.338 121960.assembled.gff
Ga0182890_107 Ga0182890_107330 0.373 121960.assembled.gff
Ga0182890_107 Ga0182890_107331 0.301 121960.assembled.gff
Ga0182890_107 Ga0182890_107332 0.328 121960.assembled.gff
Ga0182890_107 Ga0182890_107333 0.279 121960.assembled.gff
Ga0182890_107 Ga0182890_107334 0.29 121960.assembled.gff
Ga0182890_107 Ga0182890_107335 0.296 121960.assembled.gff
Ga0182890_107 Ga0182890_107336 0.297 121960.assembled.gff
Ga0182890_107 Ga0182890_107337 0.408 121960.assembled.gff
Ga0182890_107 Ga0182890_107338 0.388 121960.assembled.gff
Ga0182890_107 Ga0182890_107339 0.372 121960.assembled.gff
Ga0182890_107 Ga0182890_107340 0.301 121960.assembled.gff
Ga0182890_107 Ga0182890_107341 0.382 121960.assembled.gff
Ga0182890_107 Ga0182890_107342 0.324 121960.assembled.gff
Ga0182890_107 Ga0182890_107343 0.378 121960.assembled.gff
Ga0182890_107 Ga0182890_107344 0.384 121960.assembled.gff
Ga0182890_107 Ga0182890_107345 0.349 121960.assembled.gff
Ga0182890_107 Ga0182890_107346 0.331 121960.assembled.gff
Ga0182890_107 Ga0182890_107347 0.315 121960.assembled.gff
Ga0182890_107 Ga0182890_107348 0.383 121960.assembled.gff
Ga0182890_107 Ga0182890_107349 0.382 121960.assembled.gff
Ga0182890_107 Ga0182890_107350 0.314 121960.assembled.gff
Ga0182890_107 Ga0182890_107351 0.384 121960.assembled.gff
Ga0182890_107 Ga0182890_107352 0.376 121960.assembled.gff
Ga0182890_107 Ga0182890_107353 0.321 121960.assembled.gff
Ga0182890_107 Ga0182890_107354 0.365 121960.assembled.gff
Ga0182890_107 Ga0182890_107355 0.329 121960.assembled.gff
Ga0182890_107 Ga0182890_107356 0.35 121960.assembled.gff
Ga0182890_107 Ga0182890_107357 0.284 121960.assembled.gff
Ga0182890_107 Ga0182890_107358 0.329 121960.assembled.gff
Ga0182890_107 Ga0182890_107359 0.369 121960.assembled.gff
Ga0182890_107 Ga0182890_107360 0.311 121960.assembled.gff
Ga0182890_107 Ga0182890_107361 0.379 121960.assembled.gff
Ga0182890_107 Ga0182890_107362 0.373 121960.assembled.gff
Ga0182890_107 Ga0182890_107363 0.367 121960.assembled.gff
Ga0182890_107 Ga0182890_107364 0.379 121960.assembled.gff
Ga0182890_107 Ga0182890_107365 0.352 121960.assembled.gff
Ga0182890_107 Ga0182890_107366 0.357 121960.assembled.gff
Ga0182890_107 Ga0182890_107367 0.35 121960.assembled.gff
Ga0182890_107 Ga0182890_107368 0.331 121960.assembled.gff
Ga0182890_107 Ga0182890_107369 0.36 121960.assembled.gff
Ga0182890_107 Ga0182890_107370 0.404 121960.assembled.gff
Ga0182890_107 Ga0182890_107371 0.311 121960.assembled.gff
Ga0182890_107 Ga0182890_107372 0.358 121960.assembled.gff
Ga0182890_107 Ga0182890_107373 0.367 121960.assembled.gff
Ga0182890_107 Ga0182890_107374 0.366 121960.assembled.gff
Ga0182890_107 Ga0182890_107375 0.332 121960.assembled.gff
Ga0182890_107 Ga0182890_107376 0.346 121960.assembled.gff
Ga0182890_107 Ga0182890_107377 0.364 121960.assembled.gff
Ga0182890_107 Ga0182890_107378 0.326 121960.assembled.gff
Ga0182890_107 Ga0182890_107379 0.321 121960.assembled.gff
Ga0182890_107 Ga0182890_107380 0.363 121960.assembled.gff
Ga0182890_107 Ga0182890_107381 0.375 121960.assembled.gff
Ga0182890_107 Ga0182890_107382 0.32 121960.assembled.gff
Ga0182890_107 Ga0182890_107383 0.287 121960.assembled.gff
Ga0182890_107 Ga0182890_107384 0.312 121960.assembled.gff
Ga0182890_107 Ga0182890_107385 0.343 121960.assembled.gff
Ga0182890_107 Ga0182890_107386 0.308 121960.assembled.gff
Ga0182890_107 Ga0182890_107387 0.378 121960.assembled.gff
Ga0182890_107 Ga0182890_107388 0.276 121960.assembled.gff
Ga0182890_107 Ga0182890_107389 0.297 121960.assembled.gff
Ga0182890_107 Ga0182890_107390 0.431 121960.assembled.gff
Ga0182890_107 Ga0182890_107391 0.361 121960.assembled.gff
Ga0182890_107 Ga0182890_107392 0.352 121960.assembled.gff
Ga0182890_107 Ga0182890_107393 0.353 121960.assembled.gff
Ga0182890_107 Ga0182890_107394 0.279 121960.assembled.gff
Ga0182890_107 Ga0182890_107395 0.291 121960.assembled.gff
Ga0182890_107 Ga0182890_107396 0.35 121960.assembled.gff
Ga0182890_107 Ga0182890_107397 0.359 121960.assembled.gff
Ga0182890_107 Ga0182890_107398 0.406 121960.assembled.gff
Ga0182890_107 Ga0182890_107399 0.319 121960.assembled.gff
Ga0182890_107 Ga0182890_107400 0.353 121960.assembled.gff
Ga0182890_107 Ga0182890_107401 0.385 121960.assembled.gff
Ga0182890_107 Ga0182890_107402 0.36 121960.assembled.gff
Ga0182890_107 Ga0182890_107403 0.337 121960.assembled.gff
Ga0182890_107 Ga0182890_107404 0.333 121960.assembled.gff
Ga0182890_107 Ga0182890_107405 0.377 121960.assembled.gff
Ga0182890_107 Ga0182890_107406 0.329 121960.assembled.gff
Ga0182890_107 Ga0182890_107407 0.33 121960.assembled.gff
Ga0182890_107 Ga0182890_107408 0.339 121960.assembled.gff
Ga0182890_107 Ga0182890_107409 0.368 121960.assembled.gff
Ga0182890_107 Ga0182890_107410 0.273 121960.assembled.gff
Ga0182890_107 Ga0182890_107411 0.344 121960.assembled.gff
Ga0182890_107 Ga0182890_107412 0.337 121960.assembled.gff
Ga0182890_107 Ga0182890_107413 0.297 121960.assembled.gff
Ga0182890_107 Ga0182890_107414 0.346 121960.assembled.gff
Ga0182890_107 Ga0182890_107415 0.357 121960.assembled.gff
Ga0182890_107 Ga0182890_107416 0.277 121960.assembled.gff
Ga0182890_107 Ga0182890_107417 0.354 121960.assembled.gff
Ga0182890_107 Ga0182890_107418 0.333 121960.assembled.gff
Ga0182890_107 Ga0182890_107419 0.335 121960.assembled.gff
Ga0182890_107 Ga0182890_107420 0.327 121960.assembled.gff
Ga0182890_107 Ga0182890_107421 0.333 121960.assembled.gff
Ga0182890_107 Ga0182890_107422 0.379 121960.assembled.gff
Ga0182890_107 Ga0182890_107423 0.344 121960.assembled.gff
Ga0182890_107 Ga0182890_107424 0.337 121960.assembled.gff
Ga0182890_107 Ga0182890_107425 0.333 121960.assembled.gff
Ga0182890_107 Ga0182890_107427 0.364 121960.assembled.gff
Ga0182890_107 Ga0182890_107428 0.371 121960.assembled.gff
Ga0182890_107 Ga0182890_107429 0.286 121960.assembled.gff
Ga0182890_107 Ga0182890_107430 0.355 121960.assembled.gff
Ga0182890_107 Ga0182890_107431 0.333 121960.assembled.gff
Ga0182890_107 Ga0182890_107432 0.376 121960.assembled.gff
Ga0182890_107 Ga0182890_107434 0.289 121960.assembled.gff
Ga0182890_107 Ga0182890_107435 0.413 121960.assembled.gff
Ga0182890_107 Ga0182890_107436 0.342 121960.assembled.gff
Ga0182890_107 Ga0182890_107437 0.362 121960.assembled.gff
