contig contig_geneID GC Genome
Ga0182879_1051 Ga0182879_105179 0.725 121950.assembled.gff
Ga0182879_1051 Ga0182879_105180 0.711 121950.assembled.gff
Ga0182879_1051 Ga0182879_105181 0.726 121950.assembled.gff
Ga0182879_1051 Ga0182879_105182 0.66 121950.assembled.gff
Ga0182879_1051 Ga0182879_105183 0.76 121950.assembled.gff
Ga0182879_1051 Ga0182879_105184 0.673 121950.assembled.gff
Ga0182879_1051 Ga0182879_105185 0.693 121950.assembled.gff
Ga0182879_1051 Ga0182879_105186 0.667 121950.assembled.gff
Ga0182879_1051 Ga0182879_105187 0.757 121950.assembled.gff
Ga0182879_1051 Ga0182879_105188 0.72 121950.assembled.gff
Ga0182879_1051 Ga0182879_105189 0.743 121950.assembled.gff
Ga0182879_1051 Ga0182879_105190 0.744 121950.assembled.gff
Ga0182879_1051 Ga0182879_105191 0.695 121950.assembled.gff
Ga0182879_1051 Ga0182879_105192 0.769 121950.assembled.gff
Ga0182879_1051 Ga0182879_105193 0.728 121950.assembled.gff
Ga0182879_1051 Ga0182879_105194 0.697 121950.assembled.gff
Ga0182879_1051 Ga0182879_105195 0.686 121950.assembled.gff
Ga0182879_1051 Ga0182879_105196 0.651 121950.assembled.gff
Ga0182879_1051 Ga0182879_105197 0.717 121950.assembled.gff
Ga0182879_1051 Ga0182879_105198 0.757 121950.assembled.gff
Ga0182879_1051 Ga0182879_105199 0.736 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051100 0.714 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051101 0.672 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051102 0.719 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051103 0.717 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051104 0.744 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051105 0.672 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051106 0.701 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051107 0.646 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051108 0.658 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051109 0.679 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051110 0.638 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051111 0.67 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051112 0.649 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051113 0.691 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051114 0.605 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051115 0.677 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051116 0.673 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051117 0.688 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051118 0.623 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051119 0.589 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051120 0.634 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051121 0.606 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051122 0.75 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051123 0.711 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051124 0.702 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051125 0.678 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051126 0.712 121950.assembled.gff
Ga0182879_1051 Ga0182879_1051127 0.677 121950.assembled.gff
Ga0182879_1052 Ga0182879_10521 0.686 121950.assembled.gff
Ga0182879_1052 Ga0182879_10522 0.655 121950.assembled.gff
Ga0182879_1052 Ga0182879_10523 0.695 121950.assembled.gff
Ga0182879_1052 Ga0182879_10524 0.717 121950.assembled.gff
Ga0182879_1052 Ga0182879_10525 0.727 121950.assembled.gff
Ga0182879_1052 Ga0182879_10526 0.713 121950.assembled.gff
Ga0182879_1052 Ga0182879_10527 0.676 121950.assembled.gff
Ga0182879_1052 Ga0182879_10528 0.671 121950.assembled.gff
Ga0182879_1052 Ga0182879_10529 0.724 121950.assembled.gff
Ga0182879_1052 Ga0182879_105210 0.731 121950.assembled.gff
Ga0182879_1052 Ga0182879_105211 0.715 121950.assembled.gff
Ga0182879_1052 Ga0182879_105212 0.722 121950.assembled.gff
Ga0182879_1052 Ga0182879_105213 0.742 121950.assembled.gff
Ga0182879_1052 Ga0182879_105214 0.668 121950.assembled.gff
Ga0182879_1052 Ga0182879_105215 0.714 121950.assembled.gff
Ga0182879_1052 Ga0182879_105216 0.698 121950.assembled.gff
Ga0182879_1052 Ga0182879_105217 0.747 121950.assembled.gff
Ga0182879_1052 Ga0182879_105218 0.719 121950.assembled.gff
Ga0182879_1052 Ga0182879_105219 0.734 121950.assembled.gff
Ga0182879_1053 Ga0182879_10531 0.634 121950.assembled.gff
Ga0182879_1053 Ga0182879_10533 0.667 121950.assembled.gff
Ga0182879_1053 Ga0182879_10534 0.716 121950.assembled.gff
Ga0182879_1053 Ga0182879_10535 0.723 121950.assembled.gff
Ga0182879_1053 Ga0182879_10536 0.765 121950.assembled.gff
Ga0182879_1053 Ga0182879_10537 0.762 121950.assembled.gff
Ga0182879_1053 Ga0182879_10538 0.661 121950.assembled.gff
Ga0182879_1053 Ga0182879_10539 0.662 121950.assembled.gff
Ga0182879_1053 Ga0182879_105310 0.651 121950.assembled.gff
Ga0182879_1053 Ga0182879_105311 0.638 121950.assembled.gff
Ga0182879_1053 Ga0182879_105312 0.672 121950.assembled.gff
Ga0182879_1053 Ga0182879_105313 0.644 121950.assembled.gff
Ga0182879_1053 Ga0182879_105314 0.627 121950.assembled.gff
Ga0182879_1053 Ga0182879_105315 0.643 121950.assembled.gff
Ga0182879_1053 Ga0182879_105317 0.657 121950.assembled.gff
Ga0182879_1054 Ga0182879_10541 0.648 121950.assembled.gff
Ga0182879_1054 Ga0182879_10542 0.747 121950.assembled.gff
Ga0182879_1054 Ga0182879_10543 0.756 121950.assembled.gff
Ga0182879_1054 Ga0182879_10544 0.682 121950.assembled.gff
Ga0182879_1054 Ga0182879_10545 0.715 121950.assembled.gff
Ga0182879_1054 Ga0182879_10546 0.702 121950.assembled.gff
Ga0182879_1054 Ga0182879_10547 0.749 121950.assembled.gff
Ga0182879_1054 Ga0182879_10548 0.674 121950.assembled.gff
Ga0182879_1054 Ga0182879_10549 0.748 121950.assembled.gff
Ga0182879_1054 Ga0182879_105410 0.712 121950.assembled.gff
Ga0182879_1054 Ga0182879_105411 0.654 121950.assembled.gff
Ga0182879_1054 Ga0182879_105412 0.658 121950.assembled.gff
Ga0182879_1054 Ga0182879_105413 0.737 121950.assembled.gff
Ga0182879_1054 Ga0182879_105414 0.704 121950.assembled.gff
Ga0182879_1054 Ga0182879_105415 0.658 121950.assembled.gff
Ga0182879_1054 Ga0182879_105416 0.653 121950.assembled.gff
Ga0182879_1054 Ga0182879_105417 0.668 121950.assembled.gff
Ga0182879_1054 Ga0182879_105418 0.663 121950.assembled.gff
Ga0182879_1054 Ga0182879_105419 0.652 121950.assembled.gff
Ga0182879_1054 Ga0182879_105420 0.637 121950.assembled.gff
Ga0182879_1055 Ga0182879_10551 0.715 121950.assembled.gff
Ga0182879_1055 Ga0182879_10552 0.743 121950.assembled.gff
Ga0182879_1055 Ga0182879_10553 0.745 121950.assembled.gff
Ga0182879_1055 Ga0182879_10554 0.667 121950.assembled.gff
Ga0182879_1055 Ga0182879_10555 0.753 121950.assembled.gff
Ga0182879_1055 Ga0182879_10556 0.69 121950.assembled.gff
Ga0182879_1055 Ga0182879_10557 0.743 121950.assembled.gff
Ga0182879_1055 Ga0182879_10558 0.748 121950.assembled.gff
Ga0182879_1055 Ga0182879_10559 0.736 121950.assembled.gff
Ga0182879_1055 Ga0182879_105510 0.7 121950.assembled.gff
Ga0182879_1055 Ga0182879_105511 0.66 121950.assembled.gff
Ga0182879_1055 Ga0182879_105512 0.753 121950.assembled.gff
Ga0182879_1055 Ga0182879_105513 0.71 121950.assembled.gff
Ga0182879_1055 Ga0182879_105514 0.653 121950.assembled.gff
Ga0182879_1055 Ga0182879_105515 0.66 121950.assembled.gff
Ga0182879_1055 Ga0182879_105517 0.717 121950.assembled.gff
Ga0182879_1055 Ga0182879_105518 0.785 121950.assembled.gff
Ga0182879_1055 Ga0182879_105519 0.733 121950.assembled.gff
Ga0182879_1055 Ga0182879_105520 0.734 121950.assembled.gff
Ga0182879_1055 Ga0182879_105521 0.71 121950.assembled.gff
Ga0182879_1055 Ga0182879_105522 0.74 121950.assembled.gff
Ga0182879_1056 Ga0182879_10561 0.676 121950.assembled.gff
Ga0182879_1056 Ga0182879_10562 0.672 121950.assembled.gff
Ga0182879_1056 Ga0182879_10563 0.71 121950.assembled.gff
Ga0182879_1056 Ga0182879_10564 0.721 121950.assembled.gff
Ga0182879_1056 Ga0182879_10565 0.72 121950.assembled.gff
Ga0182879_1056 Ga0182879_10566 0.64 121950.assembled.gff
Ga0182879_1056 Ga0182879_10567 0.694 121950.assembled.gff
Ga0182879_1056 Ga0182879_10568 0.684 121950.assembled.gff
Ga0182879_1056 Ga0182879_10569 0.714 121950.assembled.gff
Ga0182879_1056 Ga0182879_105610 0.711 121950.assembled.gff
Ga0182879_1056 Ga0182879_105611 0.685 121950.assembled.gff
Ga0182879_1056 Ga0182879_105612 0.674 121950.assembled.gff
Ga0182879_1056 Ga0182879_105613 0.717 121950.assembled.gff
Ga0182879_1056 Ga0182879_105614 0.665 121950.assembled.gff
Ga0182879_1056 Ga0182879_105615 0.675 121950.assembled.gff
Ga0182879_1056 Ga0182879_105616 0.683 121950.assembled.gff
Ga0182879_1056 Ga0182879_105617 0.705 121950.assembled.gff
Ga0182879_1056 Ga0182879_105618 0.722 121950.assembled.gff
Ga0182879_1057 Ga0182879_10571 0.806 121950.assembled.gff
Ga0182879_1057 Ga0182879_10572 0.753 121950.assembled.gff
Ga0182879_1057 Ga0182879_10573 0.744 121950.assembled.gff
Ga0182879_1057 Ga0182879_10574 0.691 121950.assembled.gff
Ga0182879_1057 Ga0182879_10575 0.664 121950.assembled.gff
Ga0182879_1057 Ga0182879_10576 0.711 121950.assembled.gff
Ga0182879_1057 Ga0182879_10577 0.762 121950.assembled.gff
Ga0182879_1057 Ga0182879_10578 0.69 121950.assembled.gff
Ga0182879_1057 Ga0182879_10579 0.731 121950.assembled.gff
Ga0182879_1057 Ga0182879_105710 0.66 121950.assembled.gff
Ga0182879_1057 Ga0182879_105711 0.686 121950.assembled.gff
Ga0182879_1057 Ga0182879_105712 0.697 121950.assembled.gff
Ga0182879_1057 Ga0182879_105713 0.694 121950.assembled.gff
Ga0182879_1057 Ga0182879_105714 0.701 121950.assembled.gff
Ga0182879_1057 Ga0182879_105715 0.693 121950.assembled.gff
Ga0182879_1057 Ga0182879_105716 0.71 121950.assembled.gff
Ga0182879_1057 Ga0182879_105717 0.72 121950.assembled.gff
Ga0182879_1057 Ga0182879_105718 0.744 121950.assembled.gff
Ga0182879_1057 Ga0182879_105719 0.716 121950.assembled.gff
Ga0182879_1057 Ga0182879_105720 0.732 121950.assembled.gff
Ga0182879_1057 Ga0182879_105721 0.705 121950.assembled.gff
Ga0182879_1057 Ga0182879_105722 0.751 121950.assembled.gff
Ga0182879_1058 Ga0182879_10581 0.703 121950.assembled.gff
Ga0182879_1058 Ga0182879_10582 0.778 121950.assembled.gff
Ga0182879_1058 Ga0182879_10583 0.715 121950.assembled.gff
Ga0182879_1058 Ga0182879_10584 0.753 121950.assembled.gff
Ga0182879_1058 Ga0182879_10585 0.699 121950.assembled.gff
Ga0182879_1058 Ga0182879_10586 0.74 121950.assembled.gff
Ga0182879_1058 Ga0182879_10587 0.694 121950.assembled.gff
Ga0182879_1058 Ga0182879_10588 0.723 121950.assembled.gff
Ga0182879_1058 Ga0182879_10589 0.775 121950.assembled.gff
Ga0182879_1058 Ga0182879_105810 0.747 121950.assembled.gff
Ga0182879_1058 Ga0182879_105811 0.713 121950.assembled.gff
Ga0182879_1058 Ga0182879_105812 0.762 121950.assembled.gff
Ga0182879_1058 Ga0182879_105813 0.731 121950.assembled.gff
Ga0182879_1058 Ga0182879_105814 0.742 121950.assembled.gff
Ga0182879_1058 Ga0182879_105815 0.713 121950.assembled.gff
Ga0182879_1058 Ga0182879_105816 0.804 121950.assembled.gff
Ga0182879_1058 Ga0182879_105817 0.743 121950.assembled.gff
Ga0182879_1058 Ga0182879_105818 0.714 121950.assembled.gff
Ga0182879_1058 Ga0182879_105819 0.638 121950.assembled.gff
Ga0182879_1058 Ga0182879_105820 0.725 121950.assembled.gff
Ga0182879_1058 Ga0182879_105821 0.656 121950.assembled.gff
Ga0182879_1058 Ga0182879_105822 0.692 121950.assembled.gff
Ga0182879_1058 Ga0182879_105823 0.706 121950.assembled.gff
Ga0182879_1058 Ga0182879_105824 0.73 121950.assembled.gff
Ga0182879_1058 Ga0182879_105825 0.674 121950.assembled.gff
Ga0182879_1058 Ga0182879_105826 0.711 121950.assembled.gff
Ga0182879_1058 Ga0182879_105827 0.663 121950.assembled.gff
Ga0182879_1058 Ga0182879_105829 0.714 121950.assembled.gff
Ga0182879_1058 Ga0182879_105830 0.693 121950.assembled.gff
Ga0182879_1058 Ga0182879_105831 0.74 121950.assembled.gff
Ga0182879_1058 Ga0182879_105832 0.74 121950.assembled.gff
Ga0182879_1058 Ga0182879_105833 0.734 121950.assembled.gff
Ga0182879_1058 Ga0182879_105834 0.762 121950.assembled.gff
Ga0182879_1058 Ga0182879_105835 0.659 121950.assembled.gff
Ga0182879_1058 Ga0182879_105836 0.681 121950.assembled.gff
Ga0182879_1058 Ga0182879_105837 0.748 121950.assembled.gff
Ga0182879_1058 Ga0182879_105838 0.701 121950.assembled.gff
Ga0182879_1058 Ga0182879_105839 0.673 121950.assembled.gff
Ga0182879_1058 Ga0182879_105840 0.657 121950.assembled.gff
Ga0182879_1058 Ga0182879_105841 0.795 121950.assembled.gff
Ga0182879_1058 Ga0182879_105842 0.761 121950.assembled.gff
Ga0182879_1058 Ga0182879_105843 0.662 121950.assembled.gff
Ga0182879_1058 Ga0182879_105845 0.718 121950.assembled.gff
Ga0182879_1058 Ga0182879_105846 0.785 121950.assembled.gff
Ga0182879_1058 Ga0182879_105847 0.736 121950.assembled.gff
Ga0182879_1058 Ga0182879_105848 0.705 121950.assembled.gff
Ga0182879_1058 Ga0182879_105849 0.753 121950.assembled.gff
Ga0182879_1058 Ga0182879_105850 0.765 121950.assembled.gff
Ga0182879_1058 Ga0182879_105851 0.718 121950.assembled.gff
Ga0182879_1058 Ga0182879_105852 0.657 121950.assembled.gff
Ga0182879_1058 Ga0182879_105853 0.728 121950.assembled.gff
Ga0182879_1058 Ga0182879_105854 0.699 121950.assembled.gff
Ga0182879_1058 Ga0182879_105855 0.675 121950.assembled.gff
Ga0182879_1058 Ga0182879_105856 0.697 121950.assembled.gff
Ga0182879_1058 Ga0182879_105857 0.746 121950.assembled.gff
Ga0182879_1058 Ga0182879_105858 0.723 121950.assembled.gff
Ga0182879_1058 Ga0182879_105859 0.732 121950.assembled.gff
Ga0182879_1058 Ga0182879_105860 0.695 121950.assembled.gff
Ga0182879_1058 Ga0182879_105861 0.774 121950.assembled.gff
Ga0182879_1058 Ga0182879_105862 0.739 121950.assembled.gff
Ga0182879_1058 Ga0182879_105863 0.698 121950.assembled.gff
Ga0182879_1058 Ga0182879_105865 0.672 121950.assembled.gff
Ga0182879_1058 Ga0182879_105866 0.663 121950.assembled.gff
Ga0182879_1058 Ga0182879_105867 0.656 121950.assembled.gff
Ga0182879_1058 Ga0182879_105868 0.666 121950.assembled.gff
Ga0182879_1058 Ga0182879_105873 0.694 121950.assembled.gff
Ga0182879_1058 Ga0182879_105874 0.755 121950.assembled.gff
Ga0182879_1058 Ga0182879_105875 0.674 121950.assembled.gff
Ga0182879_1058 Ga0182879_105876 0.686 121950.assembled.gff
Ga0182879_1058 Ga0182879_105877 0.704 121950.assembled.gff
Ga0182879_1058 Ga0182879_105878 0.655 121950.assembled.gff
Ga0182879_1058 Ga0182879_105879 0.676 121950.assembled.gff
Ga0182879_1058 Ga0182879_105880 0.676 121950.assembled.gff
Ga0182879_1058 Ga0182879_105881 0.641 121950.assembled.gff
Ga0182879_1058 Ga0182879_105882 0.679 121950.assembled.gff
Ga0182879_1058 Ga0182879_105883 0.76 121950.assembled.gff
Ga0182879_1058 Ga0182879_105884 0.693 121950.assembled.gff
Ga0182879_1058 Ga0182879_105885 0.724 121950.assembled.gff
Ga0182879_1058 Ga0182879_105886 0.675 121950.assembled.gff
Ga0182879_1058 Ga0182879_105887 0.739 121950.assembled.gff
Ga0182879_1058 Ga0182879_105888 0.705 121950.assembled.gff
Ga0182879_1058 Ga0182879_105889 0.611 121950.assembled.gff
Ga0182879_1058 Ga0182879_105890 0.656 121950.assembled.gff
Ga0182879_1058 Ga0182879_105891 0.691 121950.assembled.gff
Ga0182879_1058 Ga0182879_105892 0.788 121950.assembled.gff
Ga0182879_1058 Ga0182879_105893 0.727 121950.assembled.gff
Ga0182879_1058 Ga0182879_105894 0.679 121950.assembled.gff
Ga0182879_1059 Ga0182879_10591 0.692 121950.assembled.gff
Ga0182879_1059 Ga0182879_10592 0.671 121950.assembled.gff
Ga0182879_1059 Ga0182879_10593 0.69 121950.assembled.gff
Ga0182879_1059 Ga0182879_10594 0.634 121950.assembled.gff
Ga0182879_1059 Ga0182879_10595 0.601 121950.assembled.gff
Ga0182879_1059 Ga0182879_10596 0.601 121950.assembled.gff
Ga0182879_1060 Ga0182879_10601 0.648 121950.assembled.gff
Ga0182879_1060 Ga0182879_10602 0.622 121950.assembled.gff
Ga0182879_1060 Ga0182879_10603 0.631 121950.assembled.gff
Ga0182879_1060 Ga0182879_10604 0.628 121950.assembled.gff
Ga0182879_1060 Ga0182879_10605 0.651 121950.assembled.gff
Ga0182879_1060 Ga0182879_10606 0.599 121950.assembled.gff
Ga0182879_1060 Ga0182879_10607 0.65 121950.assembled.gff
Ga0182879_1061 Ga0182879_10611 0.712 121950.assembled.gff
Ga0182879_1061 Ga0182879_10612 0.698 121950.assembled.gff
Ga0182879_1061 Ga0182879_10613 0.738 121950.assembled.gff
Ga0182879_1061 Ga0182879_10614 0.767 121950.assembled.gff
Ga0182879_1061 Ga0182879_10615 0.72 121950.assembled.gff
Ga0182879_1061 Ga0182879_10616 0.744 121950.assembled.gff
Ga0182879_1061 Ga0182879_10617 0.695 121950.assembled.gff
Ga0182879_1061 Ga0182879_10618 0.721 121950.assembled.gff
Ga0182879_1061 Ga0182879_10619 0.699 121950.assembled.gff
Ga0182879_1061 Ga0182879_106110 0.741 121950.assembled.gff
Ga0182879_1061 Ga0182879_106111 0.754 121950.assembled.gff
Ga0182879_1061 Ga0182879_106112 0.691 121950.assembled.gff
Ga0182879_1061 Ga0182879_106113 0.704 121950.assembled.gff
Ga0182879_1061 Ga0182879_106114 0.733 121950.assembled.gff
Ga0182879_1061 Ga0182879_106115 0.764 121950.assembled.gff
Ga0182879_1061 Ga0182879_106116 0.703 121950.assembled.gff
Ga0182879_1061 Ga0182879_106117 0.736 121950.assembled.gff
Ga0182879_1061 Ga0182879_106118 0.701 121950.assembled.gff
Ga0182879_1061 Ga0182879_106119 0.745 121950.assembled.gff
Ga0182879_1061 Ga0182879_106120 0.689 121950.assembled.gff
Ga0182879_1061 Ga0182879_106121 0.731 121950.assembled.gff
Ga0182879_1061 Ga0182879_106122 0.746 121950.assembled.gff
Ga0182879_1061 Ga0182879_106123 0.702 121950.assembled.gff
Ga0182879_1061 Ga0182879_106124 0.714 121950.assembled.gff
Ga0182879_1061 Ga0182879_106125 0.679 121950.assembled.gff
Ga0182879_1061 Ga0182879_106126 0.708 121950.assembled.gff
Ga0182879_1061 Ga0182879_106127 0.709 121950.assembled.gff
Ga0182879_1061 Ga0182879_106128 0.716 121950.assembled.gff
Ga0182879_1061 Ga0182879_106129 0.668 121950.assembled.gff
Ga0182879_1061 Ga0182879_106130 0.748 121950.assembled.gff
Ga0182879_1061 Ga0182879_106131 0.724 121950.assembled.gff
Ga0182879_1061 Ga0182879_106132 0.689 121950.assembled.gff
Ga0182879_1061 Ga0182879_106133 0.763 121950.assembled.gff
Ga0182879_1061 Ga0182879_106134 0.672 121950.assembled.gff
Ga0182879_1061 Ga0182879_106135 0.683 121950.assembled.gff
Ga0182879_1061 Ga0182879_106136 0.685 121950.assembled.gff
Ga0182879_1061 Ga0182879_106137 0.702 121950.assembled.gff
Ga0182879_1061 Ga0182879_106138 0.667 121950.assembled.gff
Ga0182879_1061 Ga0182879_106139 0.679 121950.assembled.gff
Ga0182879_1061 Ga0182879_106140 0.67 121950.assembled.gff
Ga0182879_1061 Ga0182879_106141 0.692 121950.assembled.gff
Ga0182879_1061 Ga0182879_106142 0.656 121950.assembled.gff
Ga0182879_1061 Ga0182879_106143 0.726 121950.assembled.gff
Ga0182879_1061 Ga0182879_106144 0.724 121950.assembled.gff
Ga0182879_1061 Ga0182879_106145 0.68 121950.assembled.gff
Ga0182879_1061 Ga0182879_106146 0.509 121950.assembled.gff
Ga0182879_1061 Ga0182879_106147 0.654 121950.assembled.gff
Ga0182879_1061 Ga0182879_106148 0.673 121950.assembled.gff
Ga0182879_1061 Ga0182879_106149 0.681 121950.assembled.gff
Ga0182879_1061 Ga0182879_106150 0.701 121950.assembled.gff
Ga0182879_1061 Ga0182879_106151 0.721 121950.assembled.gff
Ga0182879_1061 Ga0182879_106152 0.722 121950.assembled.gff
Ga0182879_1061 Ga0182879_106153 0.665 121950.assembled.gff
Ga0182879_1061 Ga0182879_106154 0.676 121950.assembled.gff
Ga0182879_1061 Ga0182879_106155 0.68 121950.assembled.gff
Ga0182879_1061 Ga0182879_106156 0.675 121950.assembled.gff
Ga0182879_1061 Ga0182879_106157 0.744 121950.assembled.gff
Ga0182879_1061 Ga0182879_106158 0.732 121950.assembled.gff
Ga0182879_1061 Ga0182879_106159 0.704 121950.assembled.gff
Ga0182879_1061 Ga0182879_106160 0.764 121950.assembled.gff
Ga0182879_1061 Ga0182879_106161 0.701 121950.assembled.gff
Ga0182879_1061 Ga0182879_106162 0.759 121950.assembled.gff
Ga0182879_1061 Ga0182879_106163 0.755 121950.assembled.gff
Ga0182879_1061 Ga0182879_106164 0.637 121950.assembled.gff
Ga0182879_1061 Ga0182879_106165 0.645 121950.assembled.gff
Ga0182879_1061 Ga0182879_106166 0.689 121950.assembled.gff
Ga0182879_1061 Ga0182879_106167 0.725 121950.assembled.gff
Ga0182879_1061 Ga0182879_106168 0.697 121950.assembled.gff
Ga0182879_1061 Ga0182879_106169 0.718 121950.assembled.gff
Ga0182879_1061 Ga0182879_106170 0.681 121950.assembled.gff
Ga0182879_1061 Ga0182879_106171 0.673 121950.assembled.gff
Ga0182879_1061 Ga0182879_106172 0.736 121950.assembled.gff
Ga0182879_1061 Ga0182879_106173 0.716 121950.assembled.gff
Ga0182879_1061 Ga0182879_106174 0.681 121950.assembled.gff
Ga0182879_1061 Ga0182879_106175 0.702 121950.assembled.gff
Ga0182879_1061 Ga0182879_106176 0.809 121950.assembled.gff
Ga0182879_1061 Ga0182879_106177 0.746 121950.assembled.gff
Ga0182879_1061 Ga0182879_106178 0.735 121950.assembled.gff
Ga0182879_1061 Ga0182879_106179 0.764 121950.assembled.gff
Ga0182879_1061 Ga0182879_106180 0.676 121950.assembled.gff
Ga0182879_1061 Ga0182879_106181 0.745 121950.assembled.gff
Ga0182879_1061 Ga0182879_106182 0.67 121950.assembled.gff
Ga0182879_1061 Ga0182879_106183 0.72 121950.assembled.gff
Ga0182879_1061 Ga0182879_106184 0.69 121950.assembled.gff
Ga0182879_1061 Ga0182879_106185 0.696 121950.assembled.gff
Ga0182879_1061 Ga0182879_106186 0.665 121950.assembled.gff
Ga0182879_1061 Ga0182879_106187 0.677 121950.assembled.gff
Ga0182879_1061 Ga0182879_106188 0.685 121950.assembled.gff
Ga0182879_1061 Ga0182879_106189 0.654 121950.assembled.gff
Ga0182879_1061 Ga0182879_106190 0.66 121950.assembled.gff
Ga0182879_1061 Ga0182879_106191 0.699 121950.assembled.gff
Ga0182879_1061 Ga0182879_106192 0.628 121950.assembled.gff
Ga0182879_1061 Ga0182879_106193 0.707 121950.assembled.gff
Ga0182879_1061 Ga0182879_106194 0.746 121950.assembled.gff
Ga0182879_1061 Ga0182879_106195 0.71 121950.assembled.gff
Ga0182879_1061 Ga0182879_106196 0.745 121950.assembled.gff
Ga0182879_1061 Ga0182879_106197 0.755 121950.assembled.gff
Ga0182879_1061 Ga0182879_106198 0.696 121950.assembled.gff
Ga0182879_1061 Ga0182879_106199 0.74 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061100 0.735 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061101 0.785 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061102 0.787 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061103 0.752 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061104 0.739 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061105 0.731 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061106 0.757 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061107 0.765 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061108 0.756 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061109 0.776 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061110 0.75 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061111 0.765 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061112 0.726 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061113 0.714 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061114 0.756 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061115 0.795 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061116 0.753 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061117 0.786 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061118 0.695 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061119 0.679 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061120 0.715 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061121 0.707 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061122 0.718 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061123 0.683 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061124 0.697 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061125 0.717 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061126 0.751 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061127 0.726 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061128 0.728 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061129 0.704 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061130 0.741 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061131 0.718 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061132 0.735 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061133 0.731 121950.assembled.gff
Ga0182879_1061 Ga0182879_1061134 0.733 121950.assembled.gff
Ga0182879_1062 Ga0182879_10621 0.731 121950.assembled.gff
Ga0182879_1062 Ga0182879_10622 0.733 121950.assembled.gff
Ga0182879_1062 Ga0182879_10623 0.73 121950.assembled.gff
Ga0182879_1062 Ga0182879_10624 0.743 121950.assembled.gff
Ga0182879_1062 Ga0182879_10625 0.738 121950.assembled.gff
Ga0182879_1062 Ga0182879_10626 0.724 121950.assembled.gff
Ga0182879_1062 Ga0182879_10627 0.761 121950.assembled.gff
Ga0182879_1062 Ga0182879_10628 0.725 121950.assembled.gff
Ga0182879_1062 Ga0182879_10629 0.722 121950.assembled.gff
Ga0182879_1062 Ga0182879_106210 0.732 121950.assembled.gff
Ga0182879_1062 Ga0182879_106211 0.735 121950.assembled.gff
