id	name	formula	charge	inchikey	smiles	deltag	kegg id
cpd05727_c0	24-Methylenecycloartanol_c0	C31H52O	0	BDHQMRXFDYJGII-IPZXCPSCSA-N	C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(C)C		C08830
cpd01324_c0	L-Histidinal_c0	C6H10N3O	1	VYOIELONWKIZJS-YFKPBYRVSA-O	[NH3+]C(C=O)Cc1cnc[nH]1	7.07	C01929
cpd15679_c0	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate_c0	C31H60O8P	-1			-368.32	
cpd00497_c0	XMP_c0	C10H11N4O9P	-2	DCTLYFZHFGENCW-UUOKFMHZSA-L	O=P(O)(O)OCC1OC(n2cnc3c([O-])nc([O-])nc32)C(O)C1O	-364.43	C00655
cpd00126_c0	GMP_c0	C10H12N5O8P	-2	RQFCJASXJCIDSX-UUOKFMHZSA-L	N=c1nc([O-])c2ncn(C3OC(COP(=O)([O-])O)C(O)C3O)c2[nH]1	-308.3	C00144
cpd00224_c0	L-Arabinose_c0	C5H10O5	0	PYMYPHUHKUWMLA-VAYJURFESA-N	O=CC(O)C(O)C(O)CO	-179.54	C00259
cpd00397_c0	L-Ribulose_c0	C5H10O5	0	ZAQJHHRNXZUBTE-UCORVYFPSA-N	O=C(CO)C(O)C(O)CO	-181	C00508
cpd11553_c0	6-methyl-heptanoyl-ACP_c0	C19H35N2O8PRS	-1				
cpd00186_c0	D-Glutamate_c0	C5H8NO4	-1	WHUUTDBJXJRKMK-GSVOUGTGSA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00217
cpd01512_c0	5-Oxo-D-proline_c0	C5H6NO3	-1	ODHCTXKNWHHXJC-GSVOUGTGSA-M	O=C(O)C1CCC([O-])=N1	-110.12	C02237
cpd00239_c0	H2S_c0	HS	-1	RWSOTUBLDIXVET-UHFFFAOYSA-M	[SH-]	-6.66	C00283
cpd00822_c0	O-Succinyl-L-homoserine_c0	C8H12NO6	-1	GNISQJGXJIDKDJ-YFKPBYRVSA-M	NC(CCOC(=O)CCC(=O)[O-])C(=O)O	-236.19	C01118
cpd00036_c0	Succinate_c0	C4H4O4	-2	KDYFGRWQOYBRFD-UHFFFAOYSA-L	O=C([O-])CCC(=O)[O-]	-162.96	C00042
cpd00431_c0	Sphingomyelin_c0	C24H48N2O6PR	0				C00550
cpd00167_c0	Ceramide_c0	C19H36NO3R	0				C00195
cpd00457_c0	Phosphocholine_c0	C5H13NO4P	-1	YHHSONZFOIEMCP-UHFFFAOYSA-M	C[N+](C)(C)CCOP(=O)([O-])[O-]	-200.31	C00588
cpd15268_c0	Octadecanoyl-ACP_c0	C29H55N2O8PRS	-2				
cpd15329_c0	1-octadecanoyl-sn-glycerol 3-phosphate_c0	C21H41O7P	-2	LAYXSTYJRSVXIH-HXUWFJFHSA-L	CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-]	-340.21	
cpd09848_c0	N-Cyclopropylammelide_c0	C6H8N4O2	0	BLNVGTGPKHCQME-UHFFFAOYSA-N	Oc1nc(=NC2CC2)nc(O)[nH]1	-1.24	C14149
cpd03962_c0	Cyanuric acid_c0	C3H3N3O3	0	ZFSLODLOARCGLH-UHFFFAOYSA-N	Oc1nc(O)nc(O)n1	-114.66	C06554
cpd09849_c0	Cyclopropylamine_c0	C3H8N	1	HTJDQJBWANPRPF-UHFFFAOYSA-O	[NH3+]C1CC1	19.35	C14150
cpd00507_c0	Glycerophosphocholine_c0	C8H20NO6P	0	SUHOQUVVVLNYQR-MRVPVSSYSA-N	C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO	-254.99	C00670
cpd00098_c0	Choline_c0	C5H14NO	1	OEYIOHPDSNJKLS-UHFFFAOYSA-N	C[N+](C)(C)CCO	12.19	C00114
cpd02264_c0	CDPparatose_c0	C15H23N3O14P2	-2	JHEDABDMLBOYRG-VZRUIPTFSA-L	CC1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3ccc(=N)nc3[O-])C(O)C2O)C(O)CC1O	-634.09	C03598
cpd02265_c0	CDPtyvelose_c0	C15H23N3O14P2	-2	JHEDABDMLBOYRG-LLWSESFUSA-L	CC1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3ccc(=N)nc3[O-])C(O)C2O)C(O)CC1O	-634.09	C03599
cpd15753_c0	Anteisopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted_c0	C117H228O135P24	-24			-6881.86	
cpd15771_c0	Anteisopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine_c0	C309H540N24O255P24	-24			-10549.8	
cpd00268_c0	H2S2O3_c0	HO3S2	-1	DHCDFWKWKRSZHF-UHFFFAOYSA-M	O=S([O-])(O)=S	-122.7	C00320
cpd00790_c0	O-Acetyl-L-homoserine_c0	C6H11NO4	0	FCXZBWSIAGGPCB-YFKPBYRVSA-N	CC(=O)OCCC(N)C(=O)O	-159.98	C01077
cpd11421_c0	trdrd_c0	C6H9NO2R2S2	0				C00342
cpd00081_c0	Sulfite_c0	HO3S	-1	LSNNMFCWUKXFEE-UHFFFAOYSA-M	O=S([O-])O	-126.15	C00094
cpd11420_c0	trdox_c0	C6H7NO2R2S2	0				C00343
cpd03963_c0	Biuret_c0	C2H5N3O2	0	OHJMTUPIZMNBFR-UHFFFAOYSA-N	N=C(O)NC(=N)O	-85.12	C06555
cpd00073_c0	Urea_c0	CH4N2O	0	XSQUKJJJFZCRTK-UHFFFAOYSA-N	N=C(N)O	-48.7	C00086
cpd11474_c0	Decanoyl-ACP_c0	C21H40N2O8PRS	-2				C05755
cpd11489_c0	3-oxododecanoyl-acp_c0	C23H42N2O9PRS	-2				C05756
cpd11506_c0	8-methyl-trans-dec-2-enoyl-ACP_c0	C22H39N2O8PRS	-1				
cpd11507_c0	8-methyl-decanoyl-ACP_c0	C22H41N2O8PRS	-1				
cpd00105_c0	D-Ribose_c0	C5H10O5	0	HMFHBZSHGGEWLO-AIHAYLRMSA-N	OCC1OC(O)C(O)C1O	-181.62	C00121
cpd03118_c0	(S)-Hydroxydecanoyl-CoA_c0	C31H50N7O18P3S	-4	HIVSMYZAMUNFKZ-PNPVFPMQSA-J	CCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-810.91	C05264
cpd03129_c0	(2E)-Decenoyl-CoA_c0	C31H48N7O17P3S	-4	MGNBGCRQQFMNBM-YJHHLLFWSA-J	CCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-752.06	C05275
cpd00242_c0	H2CO3_c0	CHO3	-1	BVKZGUZCCUSVTD-UHFFFAOYSA-M	O=C([O-])O	-140.26	C00288
cpd03116_c0	(S)-3-Hydroxydodecanoyl-CoA_c0	C33H54N7O18P3S	-4	IJFLXRCJWPKGKJ-LXIXEQKWSA-J	CCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-807.67	C05262
cpd02060_c0	(2E)-Dodecenoyl-CoA_c0	C33H52N7O17P3S	-4	IRFYVBULXZMEDE-XCFIPPSPSA-J	CCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-748.82	C03221
cpd11568_c0	14-methyl-trans-pentadec-2-enoyl-ACP_c0	C27H49N2O8PRS	-1				
cpd11569_c0	14-methyl-pentadecanoyl-ACP_c0	C27H51N2O8PRS	-2				
cpd15606_c0	Gly-Tyr_c0	C11H14N2O4	0				
cpd00069_c0	L-Tyrosine_c0	C9H11NO3	0	OUYCCCASQSFEME-QMMMGPOBSA-N	NC(Cc1ccc(O)cc1)C(=O)O	-90.53	C00082
cpd11546_c0	4-methyl-3-oxo-pentanoyl-ACP_c0	C17H29N2O9PRS	-1				
cpd11547_c0	4-methyl-3-hydroxy-pentanoyl-ACP_c0	C17H31N2O9PRS	-1				
cpd11539_c0	13-methyl-trans-tetra-dec-2-enoyl-ACP_c0	C26H47N2O8PRS	-1				
cpd11591_e0	Gly-Met_e0	C7H14N2O3S	0	PFMUCCYYAAFKTH-YFKPBYRVSA-N	CSCCC(N=C(O)CN)C(=O)O	-106.49	
cpd11591_c0	Gly-Met_c0	C7H14N2O3S	0	PFMUCCYYAAFKTH-YFKPBYRVSA-N	CSCCC(N=C(O)CN)C(=O)O	-106.49	
cpd01743_c0	Cerebroside_c0	C25H46NO8R	0				C02686
cpd03653_c0	GM4_c0	C36H62N2O16R	-1				C06128
cpd11437_c0	fa3coa_c0	C36H61N7O17P3S	-3			-766.58	
cpd15674_c0	1-isopentadecanoyl-sn-glycerol 3-phosphate_c0	C18H36O7P	-1			-346.88	
cpd11491_c0	3-oxotetradecanoyl-acp_c0	C25H46N2O9PRS	-2				C05759
cpd01318_c0	Glycocholate_c0	C26H42NO6	-1	RFDAIACWWDREDC-FRVQLJSFSA-M	CC(CCC([O-])=NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-196.57	C01921
cpd00526_c0	Cholate_c0	C24H39O5	-1	BHQCQFFYRZLCQQ-OELDTZBJSA-M	CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-165.99	C00695
cpd11558_c0	10-methyl-3-oxo-undecanoyl-ACP_c0	C23H41N2O9PRS	-1				
cpd11559_c0	10-methyl-3-hydroxy-undecanoyl-ACP_c0	C23H43N2O9PRS	-1				
cpd00343_c0	N-Carbamoyl-L-aspartate_c0	C5H6N2O5	-2	HLKXYZVTANABHZ-REOHCLBHSA-L	N=C(O)NC(CC(=O)[O-])C(=O)[O-]	-203.96	C00438
cpd00327_c0	strcoa_c0	C39H66N7O17P3S	-4	SIARJEKBADXQJG-LFZQUHGESA-J	CCCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-759.91	C00412
cpd00227_c0	L-Homoserine_c0	C4H9NO3	0	UKAUYVFTDYCKQA-VKHMYHEASA-N	NC(CCO)C(=O)O	-122.53	C00263
cpd00346_c0	L-Aspartate4-semialdehyde_c0	C4H7NO3	0	HOSWPDPVFBCLSY-VKHMYHEASA-N	NC(CC=O)C(=O)O	-113.05	C00441
cpd09027_c0	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate_c0	C5H5N4O5	-1	WHKYNCPIXMNTRQ-UHFFFAOYSA-M	N=C(O)N=C1N=C(O)NC1(O)C(=O)[O-]	-184.24	C12248
cpd01567_c0	(R)-Allantoin_c0	C4H5N4O3	-1	POJWUDADGALRAB-PVQJCKRUSA-N	N=C(O)NC1N=C(O)N=C1O	-116.06	C02348
cpd00130_c0	L-Malate_c0	C4H4O5	-2	BJEPYKJPYRNKOW-REOHCLBHSA-L	O=C([O-])CC(O)C(=O)[O-]	-201	C00149
cpd00175_c0	UDP-N-acetyl-D-galactosamine_c0	C17H25N3O17P2	-2	LFTYTUAZOPRMMI-LDDHHVEYSA-L	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1O	-756.9	C00203
cpd11521_c0	5-methyl-3-oxo-hexanoyl-ACP_c0	C18H31N2O9PRS	-1				
cpd11522_c0	5-methyl-3-hydroxy-hexanoyl-ACP_c0	C18H33N2O9PRS	-1				
cpd00367_c0	Cytidine_c0	C9H13N3O5	0	UHDGCWIWMRVCDJ-XVFCMESISA-N	N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1	-132.88	C00475
cpd11912_c0	tRNA-Glu_c0	C10H12N5O3R	0				C01641
cpd12227_c0	L-Glutamyl-tRNA-Glu_c0	C15H19N6O6R	0				C02987
cpd03244_c0	Taurodeoxycholate_c0	C26H44NO6S	-1	AWDRATDZQPNJFN-NLCROKKGSA-M	CC(CCC([O-])=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	-195.763	C05463
cpd02733_c0	Deoxycholate_c0	C24H39O4	-1	KXGVEGMKQFWNSR-LLQZFEROSA-M	CC(CCC(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	-126.15	C04483
cpd00051_c0	L-Arginine_c0	C6H15N4O2	1	ODKSFYDXXFIFQN-BYPYZUCNSA-O	N=C(N)NCCCC([NH3+])C(=O)O	-73.77	C00062
cpd04058_c0	L-N2-(2-Carboxyethyl)arginine_c0	C9H18N4O4	0	OHWCFZJEIHZWMN-LURJTMIESA-N	N=C(N)NCCCC(NCCC(=O)O)C(=O)O	-141.43	C06655
cpd00220_c0	Riboflavin_c0	C17H19N4O6	-1	AUNGANRZJHBGPY-SCRDCRAPSA-M	Cc1cc2nc3c([O-])nc(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	-110.72	C00255
cpd00050_c0	FMN_c0	C17H18N4O9P	-3	ANKZYBDXHMZBDK-SCRDCRAPSA-K	Cc1cc2nc3c([O-])nc(=O)[nH]c3[n+](CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C	-323.22	C00061
cpd00349_c0	Sedoheptulose 1,7-bisphosphate_c0	C7H12O13P2	-4	OKHXOUGRECCASI-SHUUEZRQSA-J	O=C(COP(=O)([O-])[O-])C(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-678.84	C00447
cpd00202_c0	DMAPP_c0	C5H10O7P2	-2	CBIDRCWHNCKSTO-UHFFFAOYSA-L	CC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-439.18	C00235
cpd00121_c0	L-Inositol_c0	C6H12O6	0	CDAISMWEOUEBRE-GPIVLXJGSA-N	OC1C(O)C(O)C(O)C(O)C1O	-219.96	C00137
cpd00524_c0	2-Inosose_c0	C6H10O6	0	VYEGBDHSGHXOGT-HYFGLKJPSA-N	O=C1C(O)C(O)C(O)C(O)C1O	-213.4	C00691
cpd12543_c0	Carboxybiotin-carboxyl-carrier protein_c0	C18H26N5O6R2S	-1				C04419
cpd00070_c0	Malonyl-CoA_c0	C24H33N7O19P3S	-5	LTYOQGRJFJAKNA-DVVLENMVSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CC(=O)[O-]	-863.66	C00083
cpd12848_c0	Holo-[carboxylase]_c0	C17H27N5O4R2S	0				C06250
cpd11580_c0	Gly-Gln_c0	C7H13N3O4	0	PNMUAGGSDZXTHX-BYPYZUCNSA-N	N=C(O)CCC(N=C(O)CN)C(=O)O	-152.27	
cpd03115_c0	(S)-3-Hydroxytetradecanoyl-CoA_c0	C35H58N7O18P3S	-4	OXBHKMHNDGRDCZ-UHFFFAOYSA-J	CCCCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-804.43	C05260
cpd12689_c0	3-Oxotetradecanoyl-CoA_c0	C35H56N7O18P3S	-4	IQNFBGHLIVBNOU-QSGBVPJFSA-J	CCCCCCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-796.41	C05261
cpd06707_c0	Benzamide_c0	C7H7NO	0	KXDAEFPNCMNJSK-UHFFFAOYSA-N	N=C(O)c1ccccc1	-10.61	C09815
cpd00153_c0	Benzoate_c0	C7H5O2	-1	WPYMKLBDIGXBTP-UHFFFAOYSA-M	O=C([O-])c1ccccc1	-53.05	C00180
cpd11560_c0	10-methyl-trans-undec-2-enoyl-ACP_c0	C23H41N2O8PRS	-1				
cpd11561_c0	10-methyl-undecanoyl-ACP_c0	C23H43N2O8PRS	-1				
cpd11552_c0	6-methyl-trans-hept-2-enoyl-ACP_c0	C19H33N2O8PRS	-1				
cpd00834_c0	Phosphopantetheine_c0	C11H21N2O7PS	-2	JDMUPRLRUUMCTL-VIFPVBQESA-L	CC(C)(COP(=O)(O)O)C(O)C([O-])=NCCC([O-])=NCCS	-347.644	C01134
cpd00158_c0	CELB_c0	C12H22O11	0	GUBGYTABKSRVRQ-CUHNMECISA-N	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	-376.76	C00185
cpd00190_c0	beta-D-Glucose_c0	C6H12O6	0	WQZGKKKJIJFFOK-VFUOTHLCSA-N	OCC1OC(O)C(O)C(O)C1O	-218.28	C00221
cpd01777_c0	Phosphoribosyl-AMP_c0	C15H19N5O14P2	-4	RTQMRTSPTLIIHM-KEOHHSTQSA-J	N=c1c2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-599.22	C02741
cpd02979_c0	phosphoribosylformiminoaicar-phosphate_c0	C15H21N5O15P2	-4	QOUSHGMTBIIAHR-KEOHHSTQSA-J	NC(=O)c1ncn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c1N=CNC1OC(COP(=O)([O-])[O-])C(O)C1O	-651.87	C04896
cpd03588_c0	L-erythro-3-Methylmalyl-CoA_c0	C26H38N7O20P3S	-4	OTENCPQKSBPYCM-GQCNFOOOSA-I	CC(C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)[O-]	-900.27	C06027
cpd03589_c0	Mesaconyl-CoA_c0	C26H36N7O19P3S	-4	LVBVWNJPMXCQJE-CBBDEUQJSA-I	CC(=CC(=O)[O-])C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-843.53	C06028
cpd02711_c0	2-Keto-3-deoxy-6-phosphogluconate_c0	C6H8O9P	-3	OVPRPPOVAXRCED-WVZVXSGGSA-K	O=C([O-])C(=O)CC(O)C(O)COP(=O)([O-])[O-]	-432.64	C04442
cpd03043_c0	3-Hydroxybutanoyl-CoA_c0	C25H39N7O18P3S	-3	QHHKKMYHDBRONY-RMNRSTNRSA-J	CC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.63	C05116
cpd00089_c0	Glucose-1-phosphate_c0	C6H11O9P	-2	HXXFSFRBOHSIMQ-VFUOTHLCSA-L	O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O	-430.78	C00103
cpd00357_c0	TTP_c0	C10H14N2O14P3	-3	NHVNXKFIZYSCEB-XLPZGREQSA-K	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O2)c(=O)nc1[O-]	-774.34	C00459
cpd03233_c0	3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA_c0	C48H77N7O21P3S	-3	PXHZOQNODUPJKC-YZBUYOTGSA-J	CC(CCC(O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-900.06	C05450
cpd03248_c0	3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA_c0	C48H75N7O21P3S	-3	AWLXQJGPNLCTLM-LAOHBMLDSA-J	CC(C(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-892.04	C05467
cpd03918_c0	Adenosyl cobinamide_c0	C58H87CoN16O11	4	SCNFBFINHCZGOV-VUCSARQQSA-M	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)O)C(C)(CC(=N)O)C3CCC([NH-])=O)C(C)(C)C2CCC(=N)O.[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+5]		C06508
cpd03919_c0	Adenosyl cobinamide phosphate_c0	C58H86CoN16O14P	2	MQCMBMUJJHSGIF-QMUWONGRSA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)[O-])C(C)(CC(=N)O)C3CCC([NH-])=O)C(C)(C)C2CCC(=N)[O-].[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+2]		C06509
cpd00322_c0	L-Isoleucine_c0	C6H13NO2	0	AGPKZVBTJJNPAG-WHFBIAKZSA-N	CCC(C)C(N)C(=O)O	-84.87	C00407
cpd00508_c0	3MOP_c0	C6H9O3	-1	JVQYSWDUAOAHFM-BYPYZUCNSA-M	CCC(C)C(=O)C(=O)[O-]	-109.64	C00671
cpd00039_c0	L-Lysine_c0	C6H15N2O2	1	KDXKERNSBIXSRK-YFKPBYRVSA-O	NC(CCCC[NH3+])C(=O)O	-84.04	C00047
cpd00525_c0	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0	C28H39N5O23P2	-4	OJZCATPXPWFLHF-HPUCEMLMSA-J	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C([O-])=NC(CCC(=O)[O-])C(=O)O	-958.02	C00692
cpd02861_c0	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine_c0	C34H52N7O24P2	-3	RLNOPSGEZLGFAH-OCMBHFTRSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)[O-])C(O)=NC(CCCCN)C(=O)O	-984.91	C04700
cpd03126_c0	(2E)-Hexadecenoyl-CoA_c0	C37H60N7O17P3S	-4	JUPAQFRKPHPXLD-MSHHSVQMSA-J	CCCCCCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-742.34	C05272
cpd00115_c0	dATP_c0	C10H13N5O12P3	-3	SUYVUBYJARFZHO-RRKCRQDMSA-K	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O1	-634.01	C00131
cpd00177_c0	dADP_c0	C10H13N5O9P2	-2	DAEAPNUQQAICNR-RRKCRQDMSA-L	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)([O-])[O-])O1	-426.01	C00206
cpd11495_c0	2-methylbutyryl-ACP_c0	C16H29N2O8PRS	-2				
cpd11496_c0	4-methyl-3-oxo-hexanoyl-ACP_c0	C18H31N2O9PRS	-1				
cpd00301_c0	Sterol_c0	C17H28O	0	FPXSXMFOYWRHDX-UHFFFAOYSA-N	OC1CCC2C(CCC3C4CCCC4CCC23)C1	10.74	C00370
cpd11624_c0	Lecithin_c0	C10H18NO8PR2	0				C00157
cpd02601_c0	2-Lysolecithin_c0	C9H19NO7PR	0				C04230
cpd11979_c0	Steryl ester_c0	C18H27O2R	0				C01958
cpd00288_c0	D-Glucosamine phosphate_c0	C6H13NO8P	-1	XHMJOUIAFHJHBW-IVMDWMLBSA-M	NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-395.53	C00352
cpd02535_c0	2,3-Dihydroxy-3-methylvalerate_c0	C6H11O4	-1	PDGXJDXVGMHUIR-UJURSFKZSA-M	CCC(C)(O)C(O)C(=O)[O-]	-159.58	C04104
cpd15700_c0	Diisohexadecanoylphosphatidylethanolamine_c0	C37H74NO8P	0			-344.85	
cpd00154_c0	Xylose_c0	C5H10O5	0	SRBFZHDQGSBBOR-LECHCGJUSA-N	OC1COC(O)C(O)C1O	-180.06	C00181
cpd01335_c0	Octanoyl-CoA_c0	C29H46N7O17P3S	-4	KQMZYOXOBSXMII-CECATXLMSA-J	CCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-776.11	C01944
cpd03130_c0	(2E)-Octenoyl-CoA_c0	C29H44N7O17P3S	-4	CPSDNAXXKWVYIY-NTLMCJQISA-J	CCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-755.3	C05276
cpd00161_c0	L-Threonine_c0	C4H9NO3	0	AYFVYJQAPQTCCC-GBXIJSLDSA-N	CC(O)C(N)C(=O)O	-124.34	C00188
cpd00117_c0	D-Alanine_c0	C3H7NO2	0	QNAYBMKLOCPYGJ-UWTATZPHSA-N	CC(N)C(=O)O	-87.92	C00133
cpd00094_c0	2-Oxobutyrate_c0	C4H5O3	-1	TYEYBOSBBBHJIV-UHFFFAOYSA-M	CCC(=O)C(=O)[O-]	-111.07	C00109
cpd00217_c0	Brachiose_c0	C12H22O11	0	DLRVVLDZNNYCBX-BTLHAWITSA-N	OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O	-376.76	C00252
cpd09790_c0	3-Methylsalicylaldehyde_c0	C8H8O2	0	IPPQNXSAJZOTJZ-UHFFFAOYSA-N	Cc1cccc(C=O)c1O	-41.46	C14087
cpd09791_c0	3-Methylsalicylate_c0	C8H7O3	-1	WHSXTWFYRGOBGO-UHFFFAOYSA-M	Cc1cccc(C(=O)O)c1[O-]	-94.16	C14088
cpd00338_c0	5-Aminolevulinate_c0	C5H9NO3	0	ZGXJTSGNIOSYLO-UHFFFAOYSA-N	NCC(=O)CCC(=O)O	-112.89	C00430
cpd02345_c0	L-Glutamate1-semialdehyde_c0	C5H9NO3	0	MPUUQNGXJSEWTF-BYPYZUCNSA-N	NC(C=O)CCC(=O)O	-111.43	C03741
cpd17043_c0	RNA transcription_c0	null	0				
cpd00383_c0	Shikimate_c0	C7H9O5	-1	JXOHGGNKMLTUBP-HSUXUTPPSA-M	O=C([O-])C1=CC(O)C(O)C(O)C1	-171.29	C00493
cpd01716_c0	3-Dehydroshikimate_c0	C7H7O5	-1	SLWWJZMPHJJOPH-PHDIDXHHSA-M	O=C([O-])C1=CC(=O)C(O)C(O)C1	-166.28	C02637
